location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,125113,66435,67364,68434,70305,84664,87332,93697,96082,97797,119819,122832,125113,129489,131001,132384,133846,135750,164272,167265,178903,180602,181646,182360,2021-04-17,day
