location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,20258,8377,8619,10129,10643,10958,11382,12624,15218,15762,16359,18490,19960,21241,22750,24013,25403,26911,28658,29792,30856,32620,33810,35167,2021-10-16,day
