location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,6986,4513,4760,4963,5432,5740,5992,6251,6461,6573,6699,6846,6944,7049,7161,7350,7511,7651,7833,8064,8365,9044,9961,10570,2021-09-25,day
