,country,target_date,forecast
0,Finland,2021-08-17,4.99707778793254
1,Iraq,2021-08-17,498.9217126588228
2,Czechia,2021-08-17,19.881086972636695
3,Mauritius,2021-08-17,4.670308897124567
4,Austria,2021-08-17,2.5044294313702267
5,Holy See,2021-08-17,0.0
6,Germany,2021-08-17,266.2777306151256
7,Kosovo,2021-08-17,0.05047718903142595
8,Serbia,2021-08-17,33.24556805291286
9,"Korea, South",2021-08-17,19.4986362959703
10,Papua New Guinea,2021-08-17,1.3466288617715918
11,Cote d'Ivoire,2021-08-17,8.866777077968948
12,Indonesia,2021-08-17,16262.070037669953
13,Namibia,2021-08-17,109.11885854348793
14,Sri Lanka,2021-08-17,703.4202895174612
15,Grenada,2021-08-17,0.0
16,Syria,2021-08-17,15.836210711469676
17,Slovakia,2021-08-17,8.544630986154516
18,Jamaica,2021-08-17,32.73565600040433
19,Qatar,2021-08-17,0.0
20,Trinidad and Tobago,2021-08-17,83.02561396437136
21,Chad,2021-08-17,0.0
22,Colombia,2021-08-17,1203.5879845456366
23,Madagascar,2021-08-17,0.194140123522061
24,Israel,2021-08-17,48.28561883274051
25,New Zealand,2021-08-17,0.0
26,Niger,2021-08-17,1.299781399212577
27,Switzerland,2021-08-17,26.143913717247415
28,Togo,2021-08-17,6.508962920412216
29,Vietnam,2021-08-17,2600.176382916008
30,Seychelles,2021-08-17,1.7880859179870754
31,Gambia,2021-08-17,26.9040827293218
32,Mongolia,2021-08-17,51.16612287253167
33,Burma,2021-08-17,3245.615027604754
34,Gabon,2021-08-17,0.018662353528299036
35,Andorra,2021-08-17,1.0624095576046102
36,Saint Lucia,2021-08-17,0.0
37,Lebanon,2021-08-17,40.50206499248543
38,Lithuania,2021-08-17,24.38241267441299
39,Saint Vincent and the Grenadines,2021-08-17,0.0
40,Senegal,2021-08-17,117.68412745396768
41,Ghana,2021-08-17,28.03153085272379
42,Nepal,2021-08-17,189.1451660779585
43,Kazakhstan,2021-08-17,214.26556432135476
44,Pakistan,2021-08-17,595.4280919872072
45,Liberia,2021-08-17,0.1660881961077223
46,Solomon Islands,2021-08-17,0.0
47,Bulgaria,2021-08-17,25.19438909126984
48,Micronesia,2021-08-17,0.0
49,Jordan,2021-08-17,134.94215366957542
50,Mexico,2021-08-17,3702.5945054412005
51,Mauritania,2021-08-17,60.191138422082986
52,Timor-Leste,2021-08-17,0.008091180615149796
53,Angola,2021-08-17,52.44093395540267
54,Uganda,2021-08-17,121.21456845226021
55,Turkey,2021-08-17,765.6234739613647
56,Mali,2021-08-17,4.744669907684283
57,Guatemala,2021-08-17,462.68843965835185
58,North Macedonia,2021-08-17,1.9068298477377539
59,Uruguay,2021-08-17,20.16737542698047
60,Luxembourg,2021-08-17,0.5543655726669385
61,Kyrgyzstan,2021-08-17,74.43384584614023
62,Albania,2021-08-17,0.1145672783432019
63,Nigeria,2021-08-17,38.41661274903936
64,Zambia,2021-08-17,21.496378008493593
65,Venezuela,2021-08-17,108.88394790406755
66,Iran,2021-08-17,3367.943569164432
67,Brazil,2021-08-17,4815.583606305299
68,Bhutan,2021-08-17,0.0031707657156601066
69,Saudi Arabia,2021-08-17,65.77296491326706
70,Fiji,2021-08-17,31.824629584336037
71,United Arab Emirates,2021-08-17,52.898479663442004
72,Central African Republic,2021-08-17,0.0
73,Laos,2021-08-17,0.8779042903371366
74,Summer Olympics 2020,2021-08-17,0.0
75,Belize,2021-08-17,3.611005132669277
76,Estonia,2021-08-17,1.7506787155803067
77,Singapore,2021-08-17,2.009512303283188
78,Bahamas,2021-08-17,21.461387516905802
79,Bolivia,2021-08-17,109.58013006218971
80,Costa Rica,2021-08-17,72.09117119350049
81,Poland,2021-08-17,0.0
82,Chile,2021-08-17,337.67721491284465
83,India,2021-08-17,5162.480092060519
84,Kuwait,2021-08-17,45.50779348207061
85,Guinea-Bissau,2021-08-17,4.314551891656194
86,Azerbaijan,2021-08-17,26.70525890880799
87,US,2021-08-17,3930.8758558398113
88,Latvia,2021-08-17,1.9473584062870941
89,Djibouti,2021-08-17,0.8951266691717308
90,Sao Tome and Principe,2021-08-17,0.0
91,Norway,2021-08-17,0.2231222356493845
92,Hungary,2021-08-17,8.40393274464077
93,West Bank and Gaza,2021-08-17,0.951048478091252
94,Yemen,2021-08-17,9.253415699703055
95,Morocco,2021-08-17,488.38256875158004
96,Belgium,2021-08-17,29.656128307549807
97,Dominica,2021-08-17,0.0
98,Bosnia and Herzegovina,2021-08-17,0.43694854428576946
99,Somalia,2021-08-17,32.57602999588005
100,Nicaragua,2021-08-17,0.9886703383284328
101,Rwanda,2021-08-17,50.67697693512741
102,Argentina,2021-08-17,1283.6259840926505
103,Armenia,2021-08-17,46.66540703735609
104,Cameroon,2021-08-17,2.5402360197265352
105,Guinea,2021-08-17,48.938288444982845
106,Eritrea,2021-08-17,0.0
107,Moldova,2021-08-17,1.8130986888218104
108,Oman,2021-08-17,19.170732435474292
109,Barbados,2021-08-17,0.0
110,Russia,2021-08-17,5443.164265105472
111,Congo (Kinshasa),2021-08-17,32.17546780012685
112,Burundi,2021-08-17,62.21448730479922
113,France,2021-08-17,510.39353851602937
114,Belarus,2021-08-17,67.51707895196978
115,South Sudan,2021-08-17,4.065942115861176
116,Denmark,2021-08-17,17.00329316677562
117,Uzbekistan,2021-08-17,58.10022055175614
118,Liechtenstein,2021-08-17,0.0
119,Italy,2021-08-17,134.60127662934246
120,Montenegro,2021-08-17,2.3784420700540068
121,Malta,2021-08-17,0.0
122,Ethiopia,2021-08-17,29.240320684829385
123,Canada,2021-08-17,40.58467073479187
124,Malawi,2021-08-17,254.1664507130804
125,Croatia,2021-08-17,35.09409478770067
126,Vanuatu,2021-08-17,0.0
127,Tunisia,2021-08-17,1733.4662981161127
128,Greece,2021-08-17,145.16707938423497
129,Marshall Islands,2021-08-17,0.0
130,Ukraine,2021-08-17,250.3288913981669
131,Brunei,2021-08-17,0.0
132,Sierra Leone,2021-08-17,0.0
133,Philippines,2021-08-17,985.9136397063849
134,Peru,2021-08-17,397.99772916614893
135,Romania,2021-08-17,6.9478258068920695
136,Samoa,2021-08-17,0.0
137,Portugal,2021-08-17,119.89648172615489
138,Eswatini,2021-08-17,73.29112107981689
139,Cabo Verde,2021-08-17,1.2643488734228754
140,Malaysia,2021-08-17,1311.8489289100216
141,Equatorial Guinea,2021-08-17,0.011249416467251194
142,Botswana,2021-08-17,162.04164032300832
143,Bangladesh,2021-08-17,1746.527187835447
144,Lesotho,2021-08-17,26.691678751516406
145,Japan,2021-08-17,67.81026827856113
146,Sweden,2021-08-17,0.0
147,Taiwan*,2021-08-17,0.0
148,Thailand,2021-08-17,1343.6635180597214
149,San Marino,2021-08-17,0.0
150,Maldives,2021-08-17,1.5763600601794394
151,Tanzania,2021-08-17,0.0
152,Libya,2021-08-17,260.656302292286
153,Paraguay,2021-08-17,369.4088907921505
154,Cyprus,2021-08-17,35.7689740470023
155,Slovenia,2021-08-17,0.004829673443055071
156,Antigua and Barbuda,2021-08-17,0.0686000368442592
157,Mozambique,2021-08-17,185.0610704518615
158,China,2021-08-17,0.16554638984780468
159,Saint Kitts and Nevis,2021-08-17,0.0
160,Benin,2021-08-17,0.0
161,Zimbabwe,2021-08-17,447.7956929899083
162,Netherlands,2021-08-17,46.87890147320286
163,El Salvador,2021-08-17,108.59809869728497
164,Georgia,2021-08-17,205.2211224910816
165,Kiribati,2021-08-17,0.0
166,Haiti,2021-08-17,49.45144637011265
167,Australia,2021-08-17,11.028765694176855
168,Egypt,2021-08-17,33.2416341713033
169,Bahrain,2021-08-17,0.0
170,Tajikistan,2021-08-17,0.0
171,Kenya,2021-08-17,144.13027280979895
172,Burkina Faso,2021-08-17,0.0018377743455744167
173,South Africa,2021-08-17,1970.6648437577242
174,Ireland,2021-08-17,0.0
175,Dominican Republic,2021-08-17,22.97886290019551
176,Panama,2021-08-17,89.45372592310832
177,Suriname,2021-08-17,7.673501796661071
178,Monaco,2021-08-17,0.0
179,Guyana,2021-08-17,27.50260559257174
180,Iceland,2021-08-17,0.0
181,Cuba,2021-08-17,557.2137202662507
182,Congo (Brazzaville),2021-08-17,0.0
183,Algeria,2021-08-17,404.63016206941757
184,Palau,2021-08-17,0.0
185,Spain,2021-08-17,698.9331235338177
186,Honduras,2021-08-17,344.8336220068268
187,Ecuador,2021-08-17,1160.4035159124396
188,Sudan,2021-08-17,0.1185085370593697
189,Cambodia,2021-08-17,69.38816576957106
190,United Kingdom,2021-08-17,702.0903779733198
191,Afghanistan,2021-08-17,170.64432323875735
192,Comoros,2021-08-17,0.0
