,country,target_date,forecast
0,Finland,2021-12-04,25.926939047830956
1,Iraq,2021-12-04,148.03338830494613
2,Czechia,2021-12-04,811.8713579634714
3,Mauritius,2021-12-04,18.861686211654444
4,Austria,2021-12-04,422.06038926064866
5,Holy See,2021-12-04,0.0
6,Germany,2021-12-04,1774.857369879086
7,Kosovo,2021-12-04,2.272146701775
8,Serbia,2021-12-04,311.89948676608765
9,"Korea, South",2021-12-04,272.0293604307576
10,Papua New Guinea,2021-12-04,86.9134206320955
11,Cote d'Ivoire,2021-12-04,0.0
12,Indonesia,2021-12-04,37.40768733760342
13,Namibia,2021-12-04,0.19314341634662924
14,Sri Lanka,2021-12-04,146.95053184901917
15,Grenada,2021-12-04,0.18739484394529882
16,Syria,2021-12-04,29.849349325942057
17,Slovakia,2021-12-04,333.4273012784397
18,Jamaica,2021-12-04,20.430897604024267
19,Qatar,2021-12-04,0.009070074795204164
20,Trinidad and Tobago,2021-12-04,137.26949342959642
21,Chad,2021-12-04,0.002426147092762676
22,Tonga,2021-12-04,0.0
23,Colombia,2021-12-04,368.3284196109744
24,Madagascar,2021-12-04,0.01172052093761522
25,Israel,2021-12-04,36.539788371572286
26,New Zealand,2021-12-04,16.759003443114274
27,Niger,2021-12-04,8.148778456033199
28,Switzerland,2021-12-04,60.41598917709962
29,Togo,2021-12-04,0.028357140257014635
30,Vietnam,2021-12-04,796.492022512728
31,Seychelles,2021-12-04,10.182861539145591
32,Gambia,2021-12-04,0.007559926118062776
33,Mongolia,2021-12-04,44.36899258581593
34,Burma,2021-12-04,86.52157166947654
35,Gabon,2021-12-04,3.51801936688463
36,Andorra,2021-12-04,0.0
37,Saint Lucia,2021-12-04,0.0
38,Lebanon,2021-12-04,96.27694463901571
39,Lithuania,2021-12-04,162.6039058352644
40,Saint Vincent and the Grenadines,2021-12-04,0.8743119142942817
41,Senegal,2021-12-04,0.0005766343570030585
42,Ghana,2021-12-04,0.0
43,Nepal,2021-12-04,8.165534465313613
44,Kazakhstan,2021-12-04,129.70385856900248
45,Pakistan,2021-12-04,46.68472946377369
46,Liberia,2021-12-04,0.0
47,Solomon Islands,2021-12-04,0.0
48,Bulgaria,2021-12-04,747.5626360127535
49,Micronesia,2021-12-04,0.0
50,Jordan,2021-12-04,162.04431786084024
51,Mexico,2021-12-04,2391.3187375945854
52,Mauritania,2021-12-04,20.169397306935025
53,Timor-Leste,2021-12-04,0.0
54,Angola,2021-12-04,0.0
55,Uganda,2021-12-04,25.459645802334762
56,Turkey,2021-12-04,1661.5157240042317
57,Mali,2021-12-04,3.0929451397248613
58,Guatemala,2021-12-04,2.725476938090651
59,North Macedonia,2021-12-04,118.869473658272
60,Uruguay,2021-12-04,0.8762007200211883
61,Luxembourg,2021-12-04,5.135621205343
62,Kyrgyzstan,2021-12-04,18.930880972445266
63,Albania,2021-12-04,86.84348674703551
64,Nigeria,2021-12-04,58.634853340942755
65,Zambia,2021-12-04,0.3404866667178794
66,Venezuela,2021-12-04,41.59898370657629
67,Iran,2021-12-04,623.9931559883698
68,Brazil,2021-12-04,997.1975159110734
69,Bhutan,2021-12-04,0.0
70,Saudi Arabia,2021-12-04,15.858159400426302
71,Fiji,2021-12-04,0.0
