location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,2807,2132,2226,2310,2412,2482,2540,2591,2638,2682,2724,2766,2807,2849,2893,2939,2988,3042,3103,3176,3270,3415,3547,3706,2021-02-20,day
PL,1627,1419,1449,1476,1508,1530,1548,1563,1577,1590,1603,1615,1627,1639,1652,1665,1679,1694,1711,1732,1758,1797,1832,1874,2021-02-20,day
