location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,281,201,216,230,242,249,255,260,264,269,273,277,281,285,289,294,299,304,310,317,326,341,353,369,2021-07-03,day
GB,179,113,125,136,149,152,155,158,160,164,169,174,179,185,189,195,201,207,215,225,237,251,265,281,2021-07-03,day
NL,10,7,7,8,8,9,9,9,9,10,10,10,10,11,11,11,12,12,12,13,13,14,15,16,2021-07-03,day
PL,95,67,71,74,79,82,84,87,88,90,92,94,95,97,99,101,103,105,108,111,115,121,126,134,2021-07-03,day
