location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,217,173,180,187,195,199,203,205,208,210,213,215,217,220,222,224,227,230,233,237,242,250,257,265,2021-07-10,day
GB,170,126,129,138,150,153,156,159,161,164,166,168,170,172,174,177,179,182,185,189,193,201,218,240,2021-07-10,day
NL,19,12,13,14,15,15,16,16,17,17,18,18,19,19,19,20,20,21,21,22,23,25,26,28,2021-07-10,day
PL,69,47,50,53,56,58,60,62,63,65,67,68,69,70,72,73,75,77,79,81,85,90,93,100,2021-07-10,day
