location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,85,48,52,57,62,66,69,72,75,77,80,82,85,88,90,93,97,100,105,110,117,127,138,151,2021-08-21,day
GB,566,427,443,457,481,499,513,526,534,541,548,557,566,577,588,597,607,619,633,650,668,693,715,739,2021-08-21,day
IE,16,6,7,8,10,11,11,12,13,14,14,15,16,16,17,18,19,20,21,23,25,29,33,38,2021-08-21,day
NL,39,23,25,27,29,31,32,34,35,36,37,38,39,40,41,42,44,45,47,49,52,56,60,65,2021-08-21,day
PL,14,9,9,10,11,11,12,12,13,13,13,14,14,14,15,15,16,16,17,17,18,19,21,22,2021-08-21,day
