location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,1202,956,990,1021,1058,1084,1105,1123,1140,1156,1172,1187,1202,1217,1233,1249,1267,1286,1308,1334,1368,1420,1467,1524,2021-04-03,day
FR,2768,2464,2509,2549,2596,2628,2653,2676,2696,2715,2733,2750,2768,2785,2803,2821,2841,2862,2886,2915,2951,3005,3052,3109,2021-04-03,day
GB,350,282,291,300,310,318,323,329,333,338,342,346,350,354,358,363,368,373,379,386,395,409,422,437,2021-04-03,day
IT,3160,2813,2865,2911,2964,3001,3030,3056,3079,3100,3121,3141,3160,3180,3201,3222,3244,3269,3296,3328,3370,3431,3486,3550,2021-04-03,day
NL,181,150,154,158,163,166,169,171,173,175,177,179,181,182,184,186,188,191,193,196,200,206,211,217,2021-04-03,day
PL,2967,2463,2535,2600,2676,2729,2772,2810,2844,2876,2907,2937,2967,2998,3029,3061,3096,3134,3178,3229,3294,3394,3483,3591,2021-04-03,day
SK,365,325,331,336,342,346,350,353,355,358,360,362,365,367,369,372,374,377,380,384,389,396,402,410,2021-04-03,day
