location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,28,13,16,18,20,21,23,24,25,25,26,27,28,29,30,31,31,32,34,35,37,39,42,45,2021-06-12,day
DE,582,369,394,419,450,473,491,508,524,538,553,566,582,597,614,630,648,668,692,722,761,823,880,957,2021-06-12,day
FR,478,353,369,384,402,415,426,436,445,453,462,470,478,487,496,506,516,528,541,557,579,613,645,685,2021-06-12,day
GB,76,37,42,46,51,55,58,61,64,67,70,73,76,79,82,85,89,94,99,105,114,130,145,165,2021-06-12,day
IE,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,5,9,15,28,2021-06-12,day
PL,318,165,182,198,219,234,247,259,271,282,294,305,318,330,344,358,376,395,419,451,492,567,644,751,2021-06-12,day
SE,54,27,30,33,37,40,42,44,46,48,50,52,54,56,59,61,63,66,70,74,80,89,98,109,2021-06-12,day
