location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,119620,95342,96879,98632,101032,102629,103896,105254,106626,109355,111816,114166,116959,120421,123156,127173,130390,133930,136621,139459,142372,145566,147640,150049,2021-11-13,day
