location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,197620,160575,161305,162263,164281,185250,187655,189441,190838,192344,193680,195658,197620,200544,203482,205389,226402,231277,233952,236288,238949,243385,245600,247540,2021-04-03,day
