location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,1061,716,751,778,813,834,861,882,902,923,944,964,992,1020,1061,1095,1144,1199,1261,1337,1433,1550,1660,1750,2021-08-07,day
