location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,59740,39532,39985,40277,41096,42507,44642,45591,46473,47830,58414,59240,59740,60300,60946,61575,62126,62775,63241,63791,64236,65070,65905,66499,2021-05-01,day
