location,forecast_RobertWalraven-ESG,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,15306,12070,12579,13018,13523,13864,14136,14368,14577,14771,14954,15132,15306,15480,15658,15841,16035,16244,16476,16747,17089,17594,18033,18542,2021-10-02,day
BE,10673,2610,3880,4972,6232,7082,7757,8337,8858,9340,9797,10239,10673,11108,11550,12007,12489,13010,13589,14265,15115,16374,17467,18736,2021-10-02,day
BG,9567,5003,5721,6340,7053,7534,7916,8245,8539,8812,9071,9321,9567,9813,10063,10322,10595,10890,11218,11600,12081,12795,13413,14132,2021-10-02,day
CH,5878,0,460,1331,2336,3013,3552,4015,4430,4814,5179,5531,5878,6224,6577,6941,7326,7741,8203,8742,9420,10424,11295,12308,2021-10-02,day
CY,83,0,0,0,0,0,0,0,0,0,0,33,83,133,184,237,292,352,419,497,596,741,867,1014,2021-10-02,day
CZ,2940,210,640,1010,1436,1724,1953,2149,2326,2489,2644,2793,2940,3087,3237,3392,3555,3731,3928,4156,4444,4871,5241,5670,2021-10-02,day
DE,52959,24223,28748,32641,37130,40159,42567,44633,46488,48206,49835,51411,52959,54508,56083,57712,59431,61285,63351,65759,68789,73278,77170,81695,2021-10-02,day
DK,1409,0,0,0,0,0,139,391,618,828,1027,1219,1409,1598,1790,1990,2200,2426,2679,2973,3343,3892,4368,4921,2021-10-02,day
EE,3189,2688,2767,2835,2913,2966,3008,3043,3076,3106,3134,3162,3189,3215,3243,3271,3301,3334,3370,3411,3464,3542,3610,3689,2021-10-02,day
ES,13713,0,0,0,0,0,0,0,1395,4666,7767,10765,13713,16660,19658,22760,26030,29560,33492,38075,43842,52386,59794,68407,2021-10-02,day
FI,2504,1002,1239,1442,1677,1835,1961,2069,2166,2256,2341,2423,2504,2585,2667,2752,2842,2939,3047,3173,3331,3566,3769,4006,2021-10-02,day
FR,32262,0,0,4661,10759,14874,18145,20951,23471,25805,28018,30158,32262,34365,36505,38718,41052,43572,46378,49649,53764,59862,65150,71296,2021-10-02,day
GB,176485,84403,98903,111376,125761,135468,143184,149804,155747,161253,166475,171523,176485,181446,186494,191716,197222,203165,209785,217501,227208,241593,254066,268566,2021-10-02,day
GR,10367,5057,5893,6613,7442,8002,8447,8829,9171,9489,9790,10081,10367,10653,10944,11246,11563,11906,12288,12732,13292,14122,14841,15677,2021-10-02,day
HR,8069,5894,6237,6531,6871,7100,7283,7439,7579,7709,7833,7952,8069,8186,8306,8429,8559,8699,8856,9038,9267,9607,9902,10244,2021-10-02,day
HU,1666,0,0,0,0,0,212,501,761,1001,1229,1449,1666,1882,2102,2330,2571,2830,3119,3456,3879,4507,5051,5684,2021-10-02,day
IE,3817,0,0,0,301,974,1509,1968,2380,2761,3123,3473,3817,4161,4511,4873,5255,5667,6125,6660,7333,8330,9195,10200,2021-10-02,day
IS,41,0,0,0,0,0,0,0,5,15,24,32,41,49,58,67,76,87,98,111,128,152,174,199,2021-10-02,day
IT,30196,0,428,5214,10733,14458,17418,19958,22239,24351,26355,28292,30196,32100,34037,36040,38153,40433,42973,45934,49659,55178,59964,65528,2021-10-02,day
LI,39,0,0,0,8,14,19,23,26,29,33,36,39,42,45,48,51,55,59,63,69,78,85,94,2021-10-02,day
LT,10582,7926,8345,8704,9119,9399,9622,9813,9984,10143,10293,10439,10582,10725,10871,11021,11180,11352,11542,11765,12045,12460,12820,13238,2021-10-02,day
LU,461,95,152,202,259,298,328,355,378,400,421,441,461,480,500,521,543,567,593,623,662,719,769,826,2021-10-02,day
LV,3986,2796,2984,3145,3330,3456,3555,3641,3718,3789,3856,3922,3986,4050,4115,4182,4253,4330,4416,4515,4641,4827,4988,5175,2021-10-02,day
MT,203,0,0,0,0,28,61,89,114,138,160,182,203,225,246,269,292,318,346,379,421,482,536,598,2021-10-02,day
NL,11043,2009,3432,4656,6067,7019,7776,8425,9008,9548,10061,10556,11043,11529,12025,12537,13077,13660,14309,15066,16019,17430,18653,20076,2021-10-02,day
NO,6891,368,1395,2279,3298,3986,4532,5001,5422,5812,6182,6540,6891,7243,7601,7971,8361,8782,9251,9797,10485,11504,12388,13415,2021-10-02,day
PL,5499,0,0,293,1443,2219,2836,3366,3841,4281,4699,5102,5499,5896,6300,6717,7157,7633,8162,8779,9555,10705,11703,12862,2021-10-02,day
PT,2849,0,0,0,0,0,0,534,1050,1528,1981,2419,2849,3280,3718,4171,4648,5164,5738,6408,7250,8498,9580,10839,2021-10-02,day
RO,30408,17484,19520,21270,23289,24652,25735,26664,27498,28271,29004,29712,30408,31105,31813,32546,33319,34153,35082,36165,37528,39547,41297,43332,2021-10-02,day
SE,5039,0,0,0,1016,1786,2398,2923,3394,3831,4245,4645,5039,5432,5832,6246,6683,7154,7679,8291,9061,10202,11191,12341,2021-10-02,day
SI,8900,6704,7050,7347,7690,7922,8106,8264,8406,8537,8662,8782,8900,9019,9139,9264,9395,9537,9695,9879,10110,10454,10751,11097,2021-10-02,day
SK,3673,1654,1972,2245,2561,2774,2943,3088,3219,3339,3454,3565,3673,3782,3893,4007,4128,4259,4404,4573,4786,5101,5375,5693,2021-10-02,day
