location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,38513,33513,34279,34966,35683,36244,36660,37031,37317,37615,37970,38245,38513,38801,39142,39356,39691,40014,40378,40845,41384,42108,43123,44205,2021-02-27,day
