location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,119766,102671,104703,107374,110324,111860,113052,114478,116030,117092,118082,118837,119766,120701,121527,122504,123585,124660,126436,127794,129452,131780,134610,136400,2021-03-20,day
