location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,118402,101571,103906,105735,109283,111221,112512,113704,114709,115602,116576,117337,118402,119651,120633,121639,122890,123959,125136,126824,129275,131685,134921,138619,2021-05-01,day
