location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,6021,4802,5006,5135,5295,5432,5546,5610,5714,5798,5868,5948,6021,6095,6173,6242,6319,6394,6522,6639,6744,6971,7110,7427,2021-06-12,day
