location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,8880,7124,7323,7562,7838,8034,8193,8326,8465,8582,8686,8786,8880,9002,9114,9262,9380,9514,9641,9815,10038,10421,10668,11043,2021-06-05,day
