location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,8676,4301,4839,5325,5918,6345,6705,7053,7387,7703,8028,8342,8676,9026,9371,9755,10210,10672,11216,11884,12867,14467,15838,17502,2021-06-26,day
GB,91020,47663,52733,57597,63629,68115,71890,75249,78496,81539,84614,87792,91020,94275,97795,101545,105644,110217,115563,122209,131250,146500,161325,179006,2021-06-26,day
PL,2676,1104,1264,1416,1622,1783,1922,2050,2174,2298,2421,2546,2676,2810,2957,3121,3299,3510,3771,4079,4519,5230,5976,6999,2021-06-26,day
SE,2060,695,825,956,1132,1270,1390,1503,1613,1721,1830,1943,2060,2184,2319,2466,2632,2823,3052,3342,3748,4441,5145,6105,2021-06-26,day
