location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,143850,103027,108443,113373,119389,123663,127188,130308,133186,135921,138577,141206,143850,146553,149360,152329,155532,159079,163140,168028,174424,184434,193664,205079,2021-04-10,day
FR,320830,226322,239109,250682,264722,274636,282780,289959,296561,302813,308867,314840,320830,326935,333257,339920,347086,354989,364001,374794,388831,410609,430483,454803,2021-04-10,day
GB,41287,28378,30082,31637,33537,34888,36004,36992,37904,38771,39614,40448,41287,42145,43037,43980,44998,46125,47416,48971,51006,54192,57130,60764,2021-04-10,day
IT,151653,95233,102473,109139,117364,123261,128159,132515,136553,140405,144160,147889,151653,155512,159535,163802,168422,173554,179454,186584,195959,210727,224435,241498,2021-04-10,day
NL,59905,48363,50021,51492,53242,54457,55441,56301,57083,57818,58525,59216,59905,60601,61317,62066,62866,63740,64727,65898,67401,69692,71742,74201,2021-04-10,day
PL,237928,190997,197646,203573,210655,215589,219602,223112,226318,229334,232238,235087,237928,240809,243775,246884,250208,253852,257978,262884,269203,278884,287594,298103,2021-04-10,day
SK,4572,3840,3947,4041,4153,4230,4292,4346,4396,4442,4486,4529,4572,4615,4660,4706,4755,4809,4870,4942,5033,5172,5296,5444,2021-04-10,day
