location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,165832,102098,109548,116057,126067,133364,138696,143536,148200,152429,156761,161157,165832,170962,175723,180965,186532,192317,199514,208505,218974,235410,249687,269256,2021-09-11,day
GB,267000,200559,209804,218095,228062,235043,240743,245743,250322,254641,258808,262905,267000,271159,275451,279959,284789,290096,296121,303302,312586,326381,336617,348923,2021-09-11,day
