,country,target_date,target
0,Saint Vincent and the Grenadines,2020-08-23,1.0
1,Angola,2020-08-23,265.0
2,Ghana,2020-08-23,973.0
3,Eritrea,2020-08-23,21.0
4,Maldives,2020-08-23,994.0
5,India,2020-08-23,458685.0
6,Kenya,2020-08-23,2244.0
7,Bahrain,2020-08-23,2495.0
8,Algeria,2020-08-23,2877.0
9,France,2020-08-23,27494.0
10,Mozambique,2020-08-23,540.0
11,Honduras,2020-08-23,4009.0
12,"Korea, South",2020-08-23,2150.0
13,Dominican Republic,2020-08-23,4852.0
14,Montenegro,2020-08-23,308.0
15,Belgium,2020-08-23,3613.0
16,Iran,2020-08-23,15702.0
17,Ethiopia,2020-08-23,10795.0
18,Albania,2020-08-23,1047.0
19,Yemen,2020-08-23,42.0
20,Ireland,2020-08-23,712.0
21,Morocco,2020-08-23,9860.0
22,Singapore,2020-08-23,606.0
23,Kazakhstan,2020-08-23,1685.0
24,Finland,2020-08-23,189.0
25,Liberia,2020-08-23,29.0
26,Greece,2020-08-23,1589.0
27,Cabo Verde,2020-08-23,330.0
28,United Kingdom,2020-08-23,7300.0
29,Australia,2020-08-23,1357.0
30,New Zealand,2020-08-23,52.0
31,Jordan,2020-08-23,231.0
32,Malawi,2020-08-23,342.0
33,Peru,2020-08-23,59433.0
34,Saint Kitts and Nevis,2020-08-23,0.0
35,Armenia,2020-08-23,1129.0
36,Turkey,2020-08-23,8940.0
37,Andorra,2020-08-23,56.0
38,Holy See,2020-08-23,0.0
39,El Salvador,2020-08-23,1710.0
40,Bahamas,2020-08-23,450.0
41,Colombia,2020-08-23,72807.0
42,Croatia,2020-08-23,1604.0
43,Chile,2020-08-23,11719.0
44,Iraq,2020-08-23,27410.0
45,Sierra Leone,2020-08-23,36.0
46,Uzbekistan,2020-08-23,3617.0
47,Switzerland,2020-08-23,1779.0
48,Qatar,2020-08-23,1928.0
49,Ukraine,2020-08-23,13889.0
50,Canada,2020-08-23,2813.0
51,Cote d'Ivoire,2020-08-23,445.0
52,Dominica,2020-08-23,1.0
53,Belarus,2020-08-23,952.0
54,Bangladesh,2020-08-23,18049.0
55,Georgia,2020-08-23,75.0
56,Namibia,2020-08-23,1700.0
57,Taiwan*,2020-08-23,3.0
58,Oman,2020-08-23,683.0
59,South Africa,2020-08-23,22428.0
60,Tanzania,2020-08-23,0.0
61,Mauritius,2020-08-23,0.0
62,Afghanistan,2020-08-23,403.0
63,Luxembourg,2020-08-23,317.0
64,San Marino,2020-08-23,5.0
65,Bhutan,2020-08-23,17.0
66,Kyrgyzstan,2020-08-23,1167.0
67,Guinea,2020-08-23,485.0
68,Iceland,2020-08-23,53.0
69,Equatorial Guinea,2020-08-23,105.0
70,Fiji,2020-08-23,0.0
71,Antigua and Barbuda,2020-08-23,1.0
72,Sweden,2020-08-23,1774.0
73,Gabon,2020-08-23,163.0
74,China,2020-08-23,320.0
75,Malta,2020-08-23,306.0
76,Bolivia,2020-08-23,8805.0
77,Nigeria,2020-08-23,3159.0
78,Norway,2020-08-23,318.0
79,Mongolia,2020-08-23,0.0
80,Venezuela,2020-08-23,5809.0
81,Slovakia,2020-08-23,454.0
82,Mali,2020-08-23,65.0
83,Laos,2020-08-23,0.0
84,Gambia,2020-08-23,813.0
85,Uruguay,2020-08-23,87.0
86,Central African Republic,2020-08-23,27.0
87,Senegal,2020-08-23,787.0
88,Comoros,2020-08-23,12.0
89,Philippines,2020-08-23,28348.0
90,Sao Tome and Principe,2020-08-23,7.0
91,Barbados,2020-08-23,10.0
92,Belize,2020-08-23,234.0
93,Burundi,2020-08-23,17.0
94,Jamaica,2020-08-23,416.0
95,Germany,2020-08-23,9487.0
96,Paraguay,2020-08-23,3442.0
97,Brazil,2020-08-23,265586.0
98,Guinea-Bissau,2020-08-23,32.0
99,Ecuador,2020-08-23,6227.0
100,Brunei,2020-08-23,1.0
101,Indonesia,2020-08-23,13986.0
102,Cuba,2020-08-23,366.0
103,Czechia,2020-08-23,1911.0
104,Niger,2020-08-23,5.0
105,Zambia,2020-08-23,1739.0
106,Spain,2020-08-23,43241.0
107,Eswatini,2020-08-23,386.0
108,Saudi Arabia,2020-08-23,8937.0
109,Cameroon,2020-08-23,293.0
110,Bulgaria,2020-08-23,922.0
111,Egypt,2020-08-23,865.0
112,Guyana,2020-08-23,246.0
113,Benin,2020-08-23,52.0
114,Papua New Guinea,2020-08-23,78.0
115,Japan,2020-08-23,6584.0
116,Pakistan,2020-08-23,4046.0
117,Grenada,2020-08-23,0.0
118,Congo (Kinshasa),2020-08-23,154.0
119,Sudan,2020-08-23,522.0
120,Tunisia,2020-08-23,711.0
121,Saint Lucia,2020-08-23,1.0
122,Lesotho,2020-08-23,112.0
123,Mauritania,2020-08-23,204.0
124,Lithuania,2020-08-23,219.0
125,Burkina Faso,2020-08-23,53.0
126,Seychelles,2020-08-23,5.0
127,Zimbabwe,2020-08-23,669.0
128,Nepal,2020-08-23,5275.0
129,Austria,2020-08-23,1883.0
130,Italy,2020-08-23,5430.0
131,Malaysia,2020-08-23,67.0
132,Costa Rica,2020-08-23,5355.0
133,Netherlands,2020-08-23,4102.0
134,Congo (Brazzaville),2020-08-23,19.0
135,United Arab Emirates,2020-08-23,2695.0
136,South Sudan,2020-08-23,10.0
137,Sri Lanka,2020-08-23,60.0
138,Poland,2020-08-23,5078.0
139,Slovenia,2020-08-23,235.0
140,Estonia,2020-08-23,82.0
141,Kosovo,2020-08-23,1173.0
142,Kuwait,2020-08-23,4323.0
143,Uganda,2020-08-23,763.0
144,Syria,2020-08-23,540.0
145,Romania,2020-08-23,8044.0
146,Monaco,2020-08-23,8.0
147,Moldova,2020-08-23,3295.0
148,Vietnam,2020-08-23,52.0
149,Argentina,2020-08-23,47585.0
150,Rwanda,2020-08-23,636.0
151,Suriname,2020-08-23,591.0
152,Denmark,2020-08-23,712.0
153,Trinidad and Tobago,2020-08-23,455.0
154,Bosnia and Herzegovina,2020-08-23,1914.0
155,Panama,2020-08-23,4960.0
156,Portugal,2020-08-23,1495.0
157,Lebanon,2020-08-23,3817.0
158,Botswana,2020-08-23,94.0
159,Haiti,2020-08-23,203.0
160,Hungary,2020-08-23,239.0
161,West Bank and Gaza,2020-08-23,2268.0
162,Tajikistan,2020-08-23,246.0
163,Liechtenstein,2020-08-23,8.0
164,Timor-Leste,2020-08-23,1.0
165,Burma,2020-08-23,75.0
166,Madagascar,2020-08-23,500.0
167,Somalia,2020-08-23,13.0
168,Guatemala,2020-08-23,5626.0
169,Cyprus,2020-08-23,82.0
170,Latvia,2020-08-23,15.0
171,North Macedonia,2020-08-23,856.0
172,Chad,2020-08-23,30.0
173,Mexico,2020-08-23,38002.0
174,Libya,2020-08-23,2265.0
175,Togo,2020-08-23,130.0
176,Cambodia,2020-08-23,0.0
177,Thailand,2020-08-23,17.0
178,Serbia,2020-08-23,975.0
179,Nicaragua,2020-08-23,196.0
180,Azerbaijan,2020-08-23,1055.0
181,Russia,2020-08-23,33609.0
182,US,2020-08-23,298466.0
183,Israel,2020-08-23,9983.0
184,Djibouti,2020-08-23,13.0
