,country,target_date,target
0,Saint Vincent and the Grenadines,2020-10-18,3.0
1,Angola,2020-10-18,1256.0
2,Ghana,2020-10-18,305.0
3,Eritrea,2020-10-18,38.0
4,Maldives,2020-10-18,316.0
5,India,2020-10-18,429735.0
6,Kenya,2020-10-18,3335.0
7,Bahrain,2020-10-18,2288.0
8,Algeria,2020-10-18,1330.0
9,France,2020-10-18,143908.0
10,Mozambique,2020-10-18,865.0
11,Honduras,2020-10-18,4344.0
12,"Korea, South",2020-10-18,572.0
13,Dominican Republic,2020-10-18,2870.0
14,Montenegro,2020-10-18,1746.0
15,Belgium,2020-10-18,59995.0
16,Iran,2020-10-18,30305.0
17,Ethiopia,2020-10-18,4842.0
18,Albania,2020-10-18,1656.0
19,Yemen,2020-10-18,4.0
20,Ireland,2020-10-18,7434.0
21,Morocco,2020-10-18,21228.0
22,Singapore,2020-10-18,35.0
23,Kazakhstan,2020-10-18,677.0
24,Finland,2020-10-18,1426.0
25,Liberia,2020-10-18,14.0
26,Greece,2020-10-18,3012.0
27,Cabo Verde,2020-10-18,680.0
28,United Kingdom,2020-10-18,118845.0
29,Australia,2020-10-18,114.0
30,New Zealand,2020-10-18,15.0
31,Jordan,2020-10-18,12647.0
32,Malawi,2020-10-18,36.0
33,Peru,2020-10-18,16178.0
34,Saint Kitts and Nevis,2020-10-18,0.0
35,Armenia,2020-10-18,8243.0
36,Turkey,2020-10-18,11960.0
37,Andorra,2020-10-18,681.0
38,Holy See,2020-10-18,15.0
39,El Salvador,2020-10-18,1470.0
40,Bahamas,2020-10-18,625.0
41,Colombia,2020-10-18,48256.0
42,Croatia,2020-10-18,5140.0
43,Chile,2020-10-18,10389.0
44,Iraq,2020-10-18,24304.0
45,Sierra Leone,2020-10-18,24.0
46,Uzbekistan,2020-10-18,2026.0
47,Switzerland,2020-10-18,14054.0
48,Qatar,2020-10-18,1446.0
49,Ukraine,2020-10-18,39236.0
50,Canada,2020-10-18,16401.0
51,Cote d'Ivoire,2020-10-18,169.0
52,Dominica,2020-10-18,1.0
53,Belarus,2020-10-18,4164.0
54,Bangladesh,2020-10-18,10303.0
55,Georgia,2020-10-18,5683.0
56,Namibia,2020-10-18,357.0
57,Taiwan*,2020-10-18,8.0
58,Oman,2020-10-18,4063.0
59,South Africa,2020-10-18,11322.0
60,Tanzania,2020-10-18,0.0
61,Mauritius,2020-10-18,22.0
62,Afghanistan,2020-10-18,401.0
63,Luxembourg,2020-10-18,1166.0
64,San Marino,2020-10-18,18.0
65,Bhutan,2020-10-18,18.0
66,Kyrgyzstan,2020-10-18,2814.0
67,Guinea,2020-10-18,496.0
68,Iceland,2020-10-18,529.0
69,Equatorial Guinea,2020-10-18,7.0
70,Fiji,2020-10-18,0.0
71,Antigua and Barbuda,2020-10-18,8.0
72,Sweden,2020-10-18,4749.0
73,Gabon,2020-10-18,46.0
74,China,2020-10-18,160.0
75,Malta,2020-10-18,852.0
76,Bolivia,2020-10-18,1197.0
77,Nigeria,2020-10-18,1174.0
78,Norway,2020-10-18,933.0
79,Mongolia,2020-10-18,6.0
80,Venezuela,2020-10-18,3499.0
81,Slovakia,2020-10-18,9984.0
82,Mali,2020-10-18,102.0
83,Laos,2020-10-18,0.0
84,Gambia,2020-10-18,17.0
85,Uruguay,2020-10-18,237.0
86,Central African Republic,2020-10-18,1.0
87,Senegal,2020-10-18,150.0
88,Comoros,2020-10-18,7.0
89,Philippines,2020-10-18,17277.0
90,Sao Tome and Principe,2020-10-18,4.0
91,Barbados,2020-10-18,13.0
92,Belize,2020-10-18,282.0
93,Burundi,2020-10-18,18.0
94,Jamaica,2020-10-18,556.0
95,Germany,2020-10-18,42362.0
96,Paraguay,2020-10-18,5049.0
97,Brazil,2020-10-18,129383.0
98,Guinea-Bissau,2020-10-18,4.0
99,Ecuador,2020-10-18,6256.0
100,Brunei,2020-10-18,1.0
101,Indonesia,2020-10-18,28418.0
102,Cuba,2020-10-18,242.0
103,Czechia,2020-10-18,56775.0
104,Niger,2020-10-18,9.0
105,Zambia,2020-10-18,395.0
106,Spain,2020-10-18,75448.0
107,Eswatini,2020-10-18,111.0
108,Saudi Arabia,2020-10-18,2935.0
109,Cameroon,2020-10-18,238.0
110,Bulgaria,2020-10-18,5101.0
111,Egypt,2020-10-18,908.0
112,Guyana,2020-10-18,265.0
113,Benin,2020-10-18,85.0
114,Papua New Guinea,2020-10-18,27.0
115,Japan,2020-10-18,3698.0
116,Pakistan,2020-10-18,4135.0
117,Grenada,2020-10-18,3.0
118,Congo (Kinshasa),2020-10-18,155.0
119,Sudan,2020-10-18,24.0
