,country,target_date,target
0,Saint Vincent and the Grenadines,2020-06-17,2.0
1,Angola,2020-06-17,42.0
2,Ghana,2020-06-17,2389.0
3,Eritrea,2020-06-17,90.0
4,Maldives,2020-06-17,158.0
5,India,2020-06-17,80341.0
6,Kenya,2020-06-17,950.0
7,Bahrain,2020-06-17,3761.0
8,Algeria,2020-06-17,784.0
9,France,2020-06-17,2737.0
10,Mozambique,2020-06-17,179.0
11,Honduras,2020-06-17,2939.0
12,"Korea, South",2020-06-17,310.0
13,Dominican Republic,2020-06-17,3297.0
14,Montenegro,2020-06-17,9.0
15,Belgium,2020-06-17,675.0
16,Iran,2020-06-17,17113.0
17,Ethiopia,2020-06-17,1253.0
18,Albania,2020-06-17,381.0
19,Yemen,2020-06-17,342.0
20,Ireland,2020-06-17,110.0
21,Morocco,2020-06-17,489.0
22,Singapore,2020-06-17,2251.0
23,Kazakhstan,2020-06-17,2558.0
24,Finland,2020-06-17,77.0
25,Liberia,2020-06-17,119.0
26,Greece,2020-06-17,135.0
27,Cabo Verde,2020-06-17,177.0
28,United Kingdom,2020-06-17,9129.0
29,Australia,2020-06-17,106.0
30,New Zealand,2020-06-17,3.0
31,Jordan,2020-06-17,124.0
32,Malawi,2020-06-17,117.0
33,Peru,2020-06-17,32085.0
34,Saint Kitts and Nevis,2020-06-17,0.0
35,Armenia,2020-06-17,3930.0
36,Turkey,2020-06-17,9691.0
37,Andorra,2020-06-17,2.0
38,Holy See,2020-06-17,0.0
39,El Salvador,2020-06-17,792.0
40,Bahamas,2020-06-17,1.0
41,Colombia,2020-06-17,12877.0
42,Croatia,2020-06-17,9.0
43,Chile,2020-06-17,72172.0
44,Iraq,2020-06-17,8840.0
45,Sierra Leone,2020-06-17,187.0
46,Uzbekistan,2020-06-17,1059.0
47,Switzerland,2020-06-17,176.0
48,Qatar,2020-06-17,9579.0
49,Ukraine,2020-06-17,4971.0
50,Canada,2020-06-17,2771.0
51,Cote d'Ivoire,2020-06-17,1882.0
52,Dominica,2020-06-17,0.0
53,Belarus,2020-06-17,4966.0
54,Bangladesh,2020-06-17,23624.0
55,Georgia,2020-06-17,61.0
56,Namibia,2020-06-17,5.0
57,Taiwan*,2020-06-17,2.0
58,Oman,2020-06-17,7192.0
