,country,target_date,target
0,Saint Vincent and the Grenadines,2021-05-05,32.0
1,Angola,2021-05-05,1361.0
2,Ghana,2021-05-05,315.0
3,Eritrea,2021-05-05,48.0
4,Maldives,2021-05-05,3613.0
5,India,2021-05-05,2288727.0
6,Kenya,2021-05-05,3067.0
7,Bahrain,2021-05-05,8671.0
8,Algeria,2021-05-05,1692.0
9,France,2021-05-05,140556.0
10,Mozambique,2021-05-05,248.0
11,Honduras,2021-05-05,8608.0
12,"Korea, South",2021-05-05,4168.0
13,Dominican Republic,2021-05-05,2742.0
14,Montenegro,2021-05-05,850.0
15,Belgium,2021-05-05,20787.0
16,Iran,2021-05-05,131703.0
17,Ethiopia,2021-05-05,4851.0
18,Albania,2021-05-05,560.0
19,Yemen,2021-05-05,151.0
20,Ireland,2021-05-05,3230.0
21,Morocco,2021-05-05,2191.0
22,Singapore,2021-05-05,182.0
23,Kazakhstan,2021-05-05,18407.0
24,Vanuatu,2021-05-05,0.0
25,Finland,2021-05-05,1393.0
26,Liberia,2021-05-05,14.0
27,Greece,2021-05-05,11534.0
28,Cabo Verde,2021-05-05,1978.0
29,United Kingdom,2021-05-05,14254.0
30,Solomon Islands,2021-05-05,0.0
31,Australia,2021-05-05,111.0
32,New Zealand,2021-05-05,20.0
33,Jordan,2021-05-05,8658.0
34,Malawi,2021-05-05,91.0
35,Peru,2021-05-05,35350.0
36,Saint Kitts and Nevis,2021-05-05,1.0
37,Armenia,2021-05-05,3028.0
38,Turkey,2021-05-05,204568.0
39,Andorra,2021-05-05,192.0
40,Holy See,2021-05-05,0.0
41,El Salvador,2021-05-05,1075.0
42,Bahamas,2021-05-05,227.0
43,Colombia,2021-05-05,109985.0
44,Croatia,2021-05-05,11675.0
45,Chile,2021-05-05,38678.0
46,Iraq,2021-05-05,40086.0
47,Sierra Leone,2021-05-05,19.0
48,Uzbekistan,2021-05-05,2716.0
49,Switzerland,2021-05-05,11303.0
50,Qatar,2021-05-05,4588.0
51,Ukraine,2021-05-05,43991.0
52,Canada,2021-05-05,55331.0
53,Cote d'Ivoire,2021-05-05,288.0
54,Dominica,2021-05-05,1.0
55,Belarus,2021-05-05,7808.0
56,Bangladesh,2021-05-05,12724.0
57,Georgia,2021-05-05,8512.0
58,Namibia,2021-05-05,1146.0
59,Taiwan*,2021-05-05,44.0
60,Oman,2021-05-05,6246.0
61,South Africa,2021-05-05,9771.0
62,Tanzania,2021-05-05,0.0
63,Mauritius,2021-05-05,9.0
64,Afghanistan,2021-05-05,1427.0
65,Luxembourg,2021-05-05,1024.0
66,San Marino,2021-05-05,8.0
