,country,target_date,target
0,Saint Vincent and the Grenadines,2021-01-20,318.0
1,Angola,2021-01-20,668.0
2,Ghana,2021-01-20,1450.0
3,Eritrea,2021-01-20,314.0
4,Maldives,2021-01-20,435.0
5,India,2021-01-20,98790.0
6,Kenya,2021-01-20,889.0
7,Bahrain,2021-01-20,2103.0
8,Algeria,2021-01-20,1746.0
9,France,2021-01-20,135369.0
10,Mozambique,2021-01-20,5670.0
11,Honduras,2021-01-20,5889.0
12,"Korea, South",2021-01-20,3190.0
13,Dominican Republic,2021-01-20,11740.0
14,Montenegro,2021-01-20,2739.0
15,Belgium,2021-01-20,14007.0
16,Iran,2021-01-20,42977.0
17,Ethiopia,2021-01-20,2579.0
18,Albania,2021-01-20,3904.0
19,Yemen,2021-01-20,6.0
20,Ireland,2021-01-20,20180.0
21,Morocco,2021-01-20,7487.0
22,Singapore,2021-01-20,213.0
23,Kazakhstan,2021-01-20,7626.0
24,Vanuatu,2021-01-20,0.0
25,Finland,2021-01-20,1831.0
26,Liberia,2021-01-20,24.0
27,Greece,2021-01-20,3285.0
28,Cabo Verde,2021-01-20,632.0
29,United Kingdom,2021-01-20,294843.0
30,Solomon Islands,2021-01-20,0.0
31,Australia,2021-01-20,89.0
32,New Zealand,2021-01-20,39.0
33,Jordan,2021-01-20,6437.0
34,Malawi,2021-01-20,5451.0
35,Peru,2021-01-20,32983.0
36,Saint Kitts and Nevis,2021-01-20,1.0
37,Armenia,2021-01-20,2093.0
38,Turkey,2021-01-20,50377.0
39,Andorra,2021-01-20,490.0
40,Holy See,2021-01-20,0.0
41,El Salvador,2021-01-20,1898.0
42,Bahamas,2021-01-20,64.0
43,Colombia,2021-01-20,124999.0
44,Croatia,2021-01-20,4433.0
45,Chile,2021-01-20,28215.0
46,Iraq,2021-01-20,5182.0
47,Sierra Leone,2021-01-20,143.0
48,Uzbekistan,2021-01-20,447.0
49,Switzerland,2021-01-20,14560.0
50,Qatar,2021-01-20,1520.0
51,Ukraine,2021-01-20,43896.0
52,Canada,2021-01-20,44119.0
53,Cote d'Ivoire,2021-01-20,1228.0
54,Dominica,2021-01-20,4.0
55,Belarus,2021-01-20,12798.0
