,country,target_date,target
0,Saint Vincent and the Grenadines,2020-05-18,0.0
1,Angola,2020-05-18,5.0
2,Ghana,2020-05-18,1035.0
3,Eritrea,2020-05-18,0.0
4,Maldives,2020-05-18,209.0
5,India,2020-05-18,29560.0
6,Kenya,2020-05-18,212.0
7,Bahrain,2020-05-18,1948.0
8,Algeria,2020-05-18,1310.0
9,France,2020-05-18,7844.207683466608
10,Mozambique,2020-05-18,42.0
11,Honduras,2020-05-18,868.4607785615849
12,"Korea, South",2020-05-18,142.0
13,Dominican Republic,2020-05-18,2091.0
14,Montenegro,2020-05-18,0.0
15,Belgium,2020-05-18,2110.0
16,Iran,2020-05-18,13206.0
17,Ethiopia,2020-05-18,102.0
18,Albania,2020-05-18,76.0
19,Yemen,2020-05-18,74.0
20,Ireland,2020-05-18,1065.0
21,Morocco,2020-05-18,671.0
22,Singapore,2020-05-18,4521.0
23,Kazakhstan,2020-05-18,1544.0
24,Finland,2020-05-18,396.0
25,Liberia,2020-05-18,18.0
26,Greece,2020-05-18,110.0
27,Cabo Verde,2020-05-18,68.0
28,United Kingdom,2020-05-18,23377.0
29,Australia,2020-05-18,98.0
30,New Zealand,2020-05-18,2.0
31,Jordan,2020-05-18,67.0
32,Malawi,2020-05-18,13.0
33,Peru,2020-05-18,26111.0
34,Saint Kitts and Nevis,2020-05-18,0.0
35,Armenia,2020-05-18,1431.0
36,Turkey,2020-05-18,10822.0
37,Andorra,2020-05-18,6.0
38,Holy See,2020-05-18,0.0
39,El Salvador,2020-05-18,455.0
40,Bahamas,2020-05-18,3.0
41,Colombia,2020-05-18,4682.0
42,Croatia,2020-05-18,32.0
43,Chile,2020-05-18,15996.0
44,Iraq,2020-05-18,736.0
45,Sierra Leone,2020-05-18,181.0
46,Uzbekistan,2020-05-18,305.0
47,Switzerland,2020-05-18,253.0
48,Qatar,2020-05-18,10346.0
49,Ukraine,2020-05-18,2968.0
50,Canada,2020-05-18,8147.0
51,Cote d'Ivoire,2020-05-18,389.0
52,Dominica,2020-05-18,0.0
53,Belarus,2020-05-18,6666.0
54,Bangladesh,2020-05-18,8179.0
55,Georgia,2020-05-18,63.0
56,Namibia,2020-05-18,0.0
57,Taiwan*,2020-05-18,0.0
58,Oman,2020-05-18,1806.0
59,South Africa,2020-05-18,5781.0
60,Tanzania,2020-05-18,0.0
61,Mauritius,2020-05-18,0.0
62,Afghanistan,2020-05-18,2385.0
63,Luxembourg,2020-05-18,59.0
64,San Marino,2020-05-18,26.0
65,Bhutan,2020-05-18,12.0
66,Kyrgyzstan,2020-05-18,200.0
67,Guinea,2020-05-18,650.0
68,Iceland,2020-05-18,1.0
69,Equatorial Guinea,2020-05-18,280.0
70,Fiji,2020-05-18,0.0
71,Antigua and Barbuda,2020-05-18,0.0
72,Sweden,2020-05-18,3707.0
73,Gabon,2020-05-18,630.0
74,China,2020-05-18,52.0
75,Malta,2020-05-18,55.0
76,Bolivia,2020-05-18,1432.0
77,Nigeria,2020-05-18,1534.0
78,Norway,2020-05-18,125.0
79,Mongolia,2020-05-18,98.0
80,Venezuela,2020-05-18,196.0
81,Slovakia,2020-05-18,38.0
82,Mali,2020-05-18,162.0
83,Laos,2020-05-18,0.0
84,Gambia,2020-05-18,2.0
85,Uruguay,2020-05-18,26.0
86,Central African Republic,2020-05-18,184.0
87,Senegal,2020-05-18,658.0
88,Comoros,2020-05-18,0.0
89,Philippines,2020-05-18,1632.0
90,Sao Tome and Principe,2020-05-18,38.0
91,Barbados,2020-05-18,4.0
92,Belize,2020-05-18,0.0
93,Burundi,2020-05-18,27.0
94,Jamaica,2020-05-18,15.0
95,Germany,2020-05-18,3975.0
96,Paraguay,2020-05-18,64.0
97,Brazil,2020-05-18,85774.0
98,Guinea-Bissau,2020-05-18,271.0
99,Ecuador,2020-05-18,4073.0
100,Brunei,2020-05-18,0.0
101,Indonesia,2020-05-18,3745.0
102,Cuba,2020-05-18,98.0
103,Czechia,2020-05-18,410.0
104,Niger,2020-05-18,77.0
105,Zambia,2020-05-18,494.0
106,Spain,2020-05-18,4170.0
107,Eswatini,2020-05-18,30.0
108,Saudi Arabia,2020-05-18,16331.0
109,Cameroon,2020-05-18,840.0
110,Bulgaria,2020-05-18,245.0
111,Egypt,2020-05-18,3018.0
112,Guyana,2020-05-18,15.0
113,Benin,2020-05-18,20.0
114,Papua New Guinea,2020-05-18,0.0
115,Japan,2020-05-18,458.0
116,Pakistan,2020-05-18,10044.0
117,Grenada,2020-05-18,1.0
118,Congo (Kinshasa),2020-05-18,514.0
119,Sudan,2020-05-18,1065.0
120,Tunisia,2020-05-18,11.0
121,Saint Lucia,2020-05-18,0.0
122,Mauritania,2020-05-18,73.0
123,Lithuania,2020-05-18,62.0
124,Burkina Faso,2020-05-18,36.0
125,Seychelles,2020-05-18,0.0
126,Zimbabwe,2020-05-18,10.0
127,Nepal,2020-05-18,245.1829533116178
128,Austria,2020-05-18,387.0
129,Italy,2020-05-18,6072.0
130,Malaysia,2020-05-18,215.0
131,Costa Rica,2020-05-18,65.0
132,Netherlands,2020-05-18,1354.0
133,Congo (Brazzaville),2020-05-18,79.0
134,United Arab Emirates,2020-05-18,5312.0
135,South Sudan,2020-05-18,134.0
136,Sri Lanka,2020-05-18,123.0
137,Poland,2020-05-18,2559.0
138,Slovenia,2020-05-18,6.0
139,Estonia,2020-05-18,43.0
140,Kosovo,2020-05-18,71.0
141,Kuwait,2020-05-18,6405.0
142,Uganda,2020-05-18,127.0
143,Syria,2020-05-18,11.0
144,Romania,2020-05-18,1448.0
145,Monaco,2020-05-18,1.0
146,Moldova,2020-05-18,1143.0
147,Vietnam,2020-05-18,36.0
148,Argentina,2020-05-18,2093.0
149,Rwanda,2020-05-18,12.0
150,Suriname,2020-05-18,1.0
151,Denmark,2020-05-18,455.0
152,Trinidad and Tobago,2020-05-18,0.0
153,Bosnia and Herzegovina,2020-05-18,163.0
154,Panama,2020-05-18,1110.0
155,Portugal,2020-05-18,1530.0
156,Lebanon,2020-05-18,72.0
157,Botswana,2020-05-18,1.0
158,Haiti,2020-05-18,324.0
159,Hungary,2020-05-18,251.0
160,West Bank and Gaza,2020-05-18,13.0
161,Tajikistan,2020-05-18,1068.0
162,Liechtenstein,2020-05-18,0.0
163,Timor-Leste,2020-05-18,0.0
164,Burma,2020-05-18,11.0
165,Madagascar,2020-05-18,136.0
166,Somalia,2020-05-18,366.0
167,Guatemala,2020-05-18,798.0
168,Cyprus,2020-05-18,16.0
169,Latvia,2020-05-18,63.0
170,North Macedonia,2020-05-18,153.0
171,Chad,2020-05-18,197.0
172,Mexico,2020-05-18,15306.0
173,Libya,2020-05-18,1.0
174,Togo,2020-05-18,149.0
175,Cambodia,2020-05-18,0.0
176,Thailand,2020-05-18,16.0
177,Serbia,2020-05-18,523.0
178,Nicaragua,2020-05-18,9.0
179,Azerbaijan,2020-05-18,798.0
180,Russia,2020-05-18,69334.0
181,US,2020-05-18,160427.0
182,Israel,2020-05-18,137.0
183,Djibouti,2020-05-18,291.0
