,country,target_date,target
0,Saint Vincent and the Grenadines,2020-11-20,6.0
1,Angola,2020-11-20,1039.0
2,Ghana,2020-11-20,613.0
3,Eritrea,2020-11-20,34.0
4,Maldives,2020-11-20,434.0
5,India,2020-11-20,277118.0
6,Kenya,2020-11-20,7000.0
7,Bahrain,2020-11-20,1118.0
8,Algeria,2020-11-20,6780.0
9,France,2020-11-20,188194.0
10,Mozambique,2020-11-20,650.0
11,Honduras,2020-11-20,1472.0
12,"Korea, South",2020-11-20,2065.0
13,Dominican Republic,2020-11-20,4230.0
14,Montenegro,2020-11-20,3970.0
15,Belgium,2020-11-20,28668.0
16,Iran,2020-11-20,90055.0
17,Ethiopia,2020-11-20,3122.0
18,Albania,2020-11-20,4758.0
19,Yemen,2020-11-20,18.0
20,Ireland,2020-11-20,2703.0
21,Morocco,2020-11-20,33924.0
22,Singapore,2020-11-20,29.0
23,Kazakhstan,2020-11-20,4877.0
24,Vanuatu,2020-11-20,0.0
25,Finland,2020-11-20,1889.0
26,Liberia,2020-11-20,60.0
27,Greece,2020-11-20,18137.0
28,Cabo Verde,2020-11-20,411.0
29,United Kingdom,2020-11-20,156183.0
30,Solomon Islands,2020-11-20,0.0
31,Australia,2020-11-20,124.0
32,New Zealand,2020-11-20,21.0
33,Jordan,2020-11-20,37780.0
34,Malawi,2020-11-20,41.0
35,Peru,2020-11-20,13680.0
36,Saint Kitts and Nevis,2020-11-20,0.0
37,Armenia,2020-11-20,9263.0
38,Turkey,2020-11-20,27334.0
39,Andorra,2020-11-20,417.0
40,Holy See,2020-11-20,0.0
41,El Salvador,2020-11-20,1055.0
42,Bahamas,2020-11-20,204.0
43,Colombia,2020-11-20,50747.0
44,Croatia,2020-11-20,17859.0
45,Chile,2020-11-20,9555.0
46,Iraq,2020-11-20,17273.0
47,Sierra Leone,2020-11-20,10.0
48,Uzbekistan,2020-11-20,1454.0
49,Switzerland,2020-11-20,33466.0
50,Qatar,2020-11-20,1521.0
51,Ukraine,2020-11-20,87178.0
52,Canada,2020-11-20,33447.0
53,Cote d'Ivoire,2020-11-20,200.0
54,Dominica,2020-11-20,0.0
55,Belarus,2020-11-20,9225.0
56,Bangladesh,2020-11-20,14469.0
57,Georgia,2020-11-20,23706.0
58,Namibia,2020-11-20,340.0
59,Taiwan*,2020-11-20,14.0
60,Oman,2020-11-20,1918.0
61,South Africa,2020-11-20,15818.0
62,Tanzania,2020-11-20,0.0
63,Mauritius,2020-11-20,24.0
64,Afghanistan,2020-11-20,1474.0
65,Luxembourg,2020-11-20,3831.0
66,San Marino,2020-11-20,142.0
67,Bhutan,2020-11-20,9.0
68,Kyrgyzstan,2020-11-20,3248.0
69,Guinea,2020-11-20,206.0
70,Iceland,2020-11-20,81.0
71,Equatorial Guinea,2020-11-20,17.0
72,Fiji,2020-11-20,0.0
73,Antigua and Barbuda,2020-11-20,6.0
74,Sweden,2020-11-20,30940.0
75,Gabon,2020-11-20,69.0
76,China,2020-11-20,170.0
77,Malta,2020-11-20,885.0
78,Bolivia,2020-11-20,785.0
79,Nigeria,2020-11-20,1098.0
80,Norway,2020-11-20,4098.0
81,Mongolia,2020-11-20,162.0
82,Venezuela,2020-11-20,2576.0
83,Slovakia,2020-11-20,9600.0
84,Mali,2020-11-20,363.0
85,Laos,2020-11-20,1.0
86,Gambia,2020-11-20,8.0
87,Uruguay,2020-11-20,594.0
88,Central African Republic,2020-11-20,23.0
89,Senegal,2020-11-20,93.0
90,Comoros,2020-11-20,18.0
91,Philippines,2020-11-20,10354.0
92,Sao Tome and Principe,2020-11-20,11.0
93,Barbados,2020-11-20,4.0
94,Belize,2020-11-20,341.0
95,Burundi,2020-11-20,25.0
96,Jamaica,2020-11-20,428.0
97,Germany,2020-11-20,129025.0
98,Paraguay,2020-11-20,4666.0
99,Brazil,2020-11-20,209512.0
100,Guinea-Bissau,2020-11-20,2.0
101,Ecuador,2020-11-20,5166.0
102,Brunei,2020-11-20,0.0
103,Indonesia,2020-11-20,30575.0
104,Cuba,2020-11-20,222.0
105,Czechia,2020-11-20,33533.0
106,Niger,2020-11-20,51.0
107,Zambia,2020-11-20,280.0
108,Spain,2020-11-20,98139.0
109,Eswatini,2020-11-20,109.0
110,Saudi Arabia,2020-11-20,2212.0
111,Cameroon,2020-11-20,945.0
112,Bulgaria,2020-11-20,23481.0
113,Egypt,2020-11-20,1999.0
114,Guyana,2020-11-20,281.0
115,Benin,2020-11-20,72.0
116,Papua New Guinea,2020-11-20,4.0
117,Japan,2020-11-20,12925.0
118,Pakistan,2020-11-20,17047.0
119,Grenada,2020-11-20,9.0
120,Congo (Kinshasa),2020-11-20,437.0
121,Sudan,2020-11-20,1129.0
122,Tunisia,2020-11-20,8597.0
123,Saint Lucia,2020-11-20,47.0
124,Lesotho,2020-11-20,25.0
125,Mauritania,2020-11-20,143.0
126,Lithuania,2020-11-20,10879.0
127,Burkina Faso,2020-11-20,77.0
128,Seychelles,2020-11-20,3.0
129,Zimbabwe,2020-11-20,355.0
130,Nepal,2020-11-20,10612.0
131,Austria,2020-11-20,44123.0
132,Italy,2020-11-20,238464.0
133,Malaysia,2020-11-20,7543.0
134,Costa Rica,2020-11-20,7295.0
135,Netherlands,2020-11-20,37116.0
136,Congo (Brazzaville),2020-11-20,117.0
137,United Arab Emirates,2020-11-20,8562.0
138,South Sudan,2020-11-20,36.0
139,Sri Lanka,2020-11-20,3089.0
140,Poland,2020-11-20,153715.0
141,Slovenia,2020-11-20,10195.0
142,Estonia,2020-11-20,1928.0
143,Kosovo,2020-11-20,5026.0
144,Kuwait,2020-11-20,3658.0
145,Uganda,2020-11-20,2029.0
146,Syria,2020-11-20,527.0
147,Romania,2020-11-20,59398.0
148,Monaco,2020-11-20,37.0
149,Moldova,2020-11-20,8022.0
150,Vietnam,2020-11-20,49.0
151,Argentina,2020-11-20,62664.0
152,Rwanda,2020-11-20,224.0
153,Suriname,2020-11-20,21.0
154,Denmark,2020-11-20,8363.0
155,Trinidad and Tobago,2020-11-20,281.0
156,Bosnia and Herzegovina,2020-11-20,8369.0
157,Panama,2020-11-20,7812.0
158,Portugal,2020-11-20,44834.0
159,Lebanon,2020-11-20,11048.0
160,Botswana,2020-11-20,1369.0
161,Haiti,2020-11-20,43.0
162,Hungary,2020-11-20,34014.0
163,West Bank and Gaza,2020-11-20,7254.0
164,Tajikistan,2020-11-20,281.0
165,Liechtenstein,2020-11-20,166.0
166,Timor-Leste,2020-11-20,0.0
167,Burma,2020-11-20,9680.0
168,Madagascar,2020-11-20,87.0
169,Somalia,2020-11-20,81.0
170,Guatemala,2020-11-20,3634.0
171,Cyprus,2020-11-20,1358.0
172,Latvia,2020-11-20,2266.0
173,North Macedonia,2020-11-20,7551.0
174,Chad,2020-11-20,37.0
175,Mexico,2020-11-20,28576.0
176,Marshall Islands,2020-11-20,3.0
177,Libya,2020-11-20,4180.0
178,Togo,2020-11-20,169.0
179,Cambodia,2020-11-20,3.0
180,Thailand,2020-11-20,36.0
181,Serbia,2020-11-20,33087.0
182,Nicaragua,2020-11-20,64.0
183,Azerbaijan,2020-11-20,15583.0
184,Russia,2020-11-20,157630.0
185,US,2020-11-20,1173523.0
186,Israel,2020-11-20,5053.0
187,Djibouti,2020-11-20,19.0
