,country,target_date,target
0,Saint Vincent and the Grenadines,2021-01-07,28.0
1,Angola,2021-01-07,421.0
2,Ghana,2021-01-07,690.0
3,Eritrea,2021-01-07,193.0
4,Maldives,2021-01-07,231.0
5,India,2021-01-07,146743.0
6,Kenya,2021-01-07,1275.0
7,Bahrain,2021-01-07,1958.0
8,Algeria,2021-01-07,1772.0
9,France,2021-01-07,85704.0
10,Mozambique,2021-01-07,1319.0
11,Honduras,2021-01-07,3291.0
12,"Korea, South",2021-01-07,5589.0
13,Dominican Republic,2021-01-07,6708.0
14,Montenegro,2021-01-07,2913.0
15,Belgium,2021-01-07,12159.0
16,Iran,2021-01-07,43121.0
17,Ethiopia,2021-01-07,2963.0
18,Albania,2021-01-07,3389.0
19,Yemen,2021-01-07,5.0
20,Ireland,2021-01-07,35878.0
21,Morocco,2021-01-07,9485.0
22,Singapore,2021-01-07,214.0
23,Kazakhstan,2021-01-07,5644.0
24,Vanuatu,2021-01-07,0.0
25,Finland,2021-01-07,1665.0
26,Liberia,2021-01-07,0.0
27,Greece,2021-01-07,3927.0
28,Cabo Verde,2021-01-07,306.0
29,United Kingdom,2021-01-07,401821.0
30,Solomon Islands,2021-01-07,0.0
31,Australia,2021-01-07,146.0
32,New Zealand,2021-01-07,26.0
33,Jordan,2021-01-07,9577.0
34,Malawi,2021-01-07,1028.0
35,Peru,2021-01-07,6881.0
36,Saint Kitts and Nevis,2021-01-07,1.0
37,Armenia,2021-01-07,1645.0
38,Turkey,2021-01-07,87450.0
39,Andorra,2021-01-07,299.0
40,Holy See,2021-01-07,0.0
41,El Salvador,2021-01-07,1988.0
42,Bahamas,2021-01-07,88.0
43,Colombia,2021-01-07,94572.0
44,Croatia,2021-01-07,6011.0
45,Chile,2021-01-07,20203.0
46,Iraq,2021-01-07,5464.0
47,Sierra Leone,2021-01-07,146.0
48,Uzbekistan,2021-01-07,352.0
49,Switzerland,2021-01-07,22468.0
50,Qatar,2021-01-07,1437.0
51,Ukraine,2021-01-07,46805.0
52,Canada,2021-01-07,55284.0
53,Cote d'Ivoire,2021-01-07,683.0
54,Dominica,2021-01-07,17.0
55,Belarus,2021-01-07,12512.0
56,Bangladesh,2021-01-07,6395.0
57,Georgia,2021-01-07,8071.0
58,Namibia,2021-01-07,2741.0
59,Taiwan*,2021-01-07,23.0
60,Oman,2021-01-07,1203.0
61,South Africa,2021-01-07,113429.0
62,Tanzania,2021-01-07,0.0
63,Mauritius,2021-01-07,12.0
64,Afghanistan,2021-01-07,1681.0
65,Luxembourg,2021-01-07,1177.0
66,San Marino,2021-01-07,155.0
67,Bhutan,2021-01-07,97.0
68,Kyrgyzstan,2021-01-07,792.0
69,Guinea,2021-01-07,182.0
70,Iceland,2021-01-07,91.0
71,Equatorial Guinea,2021-01-07,9.0
72,Fiji,2021-01-07,4.0
73,Antigua and Barbuda,2021-01-07,4.0
74,Sweden,2021-01-07,44905.0
75,Gabon,2021-01-07,70.0
76,China,2021-01-07,521.0
77,Malta,2021-01-07,1002.0
78,Bolivia,2021-01-07,8767.0
79,Nigeria,2021-01-07,8327.0
80,Norway,2021-01-07,4225.0
81,Mongolia,2021-01-07,175.0
82,Venezuela,2021-01-07,1764.0
83,Slovakia,2021-01-07,18641.0
