,country,target_date,target
0,Georgia,2021-12-13,24794.0
1,Zambia,2021-12-13,882.0
2,Tonga,2021-12-13,0.0
3,Barbados,2021-12-13,721.0
4,Belgium,2021-12-13,106715.0
5,Serbia,2021-12-13,9709.0
6,Liechtenstein,2021-12-13,476.0
7,Papua New Guinea,2021-12-13,280.0
8,Laos,2021-12-13,8918.0
9,Saudi Arabia,2021-12-13,336.0
10,Sudan,2021-12-13,0.0
11,Samoa,2021-12-13,0.0
12,Mexico,2021-12-13,18585.0
13,Grenada,2021-12-13,0.0
14,Dominican Republic,2021-12-13,1610.0
15,Jamaica,2021-12-13,259.0
16,Norway,2021-12-13,36813.0
17,Guinea,2021-12-13,0.0
18,Portugal,2021-12-13,26194.0
19,Switzerland,2021-12-13,70938.0
20,Bolivia,2021-12-13,11144.0
21,Slovakia,2021-12-13,55545.0
22,Bhutan,2021-12-13,0.0
23,Guinea-Bissau,2021-12-13,0.0
24,China,2021-12-13,553.0
25,Zimbabwe,2021-12-13,17885.0
26,Timor-Leste,2021-12-13,0.0
27,Comoros,2021-12-13,28.0
28,US,2021-12-13,823333.0
29,Panama,2021-12-13,1456.0
30,Niger,2021-12-13,63.0
31,Kyrgyzstan,2021-12-13,371.0
32,Afghanistan,2021-12-13,237.53619841390173
33,Uruguay,2021-12-13,1659.0
34,Somalia,2021-12-13,0.0
35,Albania,2021-12-13,2163.0
36,Equatorial Guinea,2021-12-13,0.0
37,United Arab Emirates,2021-12-13,518.0
38,Bosnia and Herzegovina,2021-12-13,4487.0
39,Cuba,2021-12-13,511.0
40,Moldova,2021-12-13,3612.0
41,Malta,2021-12-13,602.0
42,Slovenia,2021-12-13,10360.0
43,Lebanon,2021-12-13,11949.0
44,Sweden,2021-12-13,22134.0
45,Greece,2021-12-13,35609.0
46,Congo (Brazzaville),2021-12-13,0.0
47,Burkina Faso,2021-12-13,0.0
48,Kosovo,2021-12-13,56.0
49,Mongolia,2021-12-13,2072.0
50,Montenegro,2021-12-13,1372.0
51,Mali,2021-12-13,609.0
52,Venezuela,2021-12-13,3801.0
53,Burma,2021-12-13,2499.0
54,Solomon Islands,2021-12-13,0.0
55,Haiti,2021-12-13,0.0
56,Senegal,2021-12-13,70.0
57,Singapore,2021-12-13,3913.0
58,Poland,2021-12-13,166334.0
59,Kiribati,2021-12-13,0.0
60,Paraguay,2021-12-13,364.0
61,Djibouti,2021-12-13,0.0
62,Eswatini,2021-12-13,6062.0
63,Benin,2021-12-13,0.0
64,Sierra Leone,2021-12-13,7.0
65,Jordan,2021-12-13,36071.0
66,Kazakhstan,2021-12-13,4438.0
67,Luxembourg,2021-12-13,2583.0
68,Estonia,2021-12-13,3269.0
69,Croatia,2021-12-13,26579.0
70,Vanuatu,2021-12-13,0.0
