,country,target_date,target
0,Saint Vincent and the Grenadines,2021-07-05,19.0
1,Angola,2021-07-05,687.0
2,Ghana,2021-07-05,926.0
3,Eritrea,2021-07-05,243.0
4,Maldives,2021-07-05,998.0
5,India,2021-07-05,268332.0
6,Kenya,2021-07-05,3169.0
7,Bahrain,2021-07-05,1080.0
8,Algeria,2021-07-05,3126.0
9,France,2021-07-05,16483.0
10,Mozambique,2021-07-05,5466.0
11,Honduras,2021-07-05,8669.0
12,"Korea, South",2021-07-05,5374.0
13,Dominican Republic,2021-07-05,5881.0
14,Montenegro,2021-07-05,134.0
15,Belgium,2021-07-05,4885.0
16,Iran,2021-07-05,90751.0
17,Ethiopia,2021-07-05,529.0
18,Albania,2021-07-05,24.0
19,Yemen,2021-07-05,20.0
20,Ireland,2021-07-05,3403.053480814735
21,Morocco,2021-07-05,4902.0
22,Singapore,2021-07-05,477.6084681851207
23,Kazakhstan,2021-07-05,18945.0
24,Vanuatu,2021-07-05,0.0
25,Finland,2021-07-05,1401.0
26,Liberia,2021-07-05,1124.0
27,Greece,2021-07-05,5697.0
28,Cabo Verde,2021-07-05,346.0
29,United Kingdom,2021-07-05,175907.0
30,Solomon Islands,2021-07-05,0.0
31,Australia,2021-07-05,271.0
32,New Zealand,2021-07-05,17.0
33,Jordan,2021-07-05,3387.0
34,Malawi,2021-07-05,1348.0
35,Peru,2021-07-05,18562.0
36,Saint Kitts and Nevis,2021-07-05,53.0
37,Armenia,2021-07-05,755.0
38,Turkey,2021-07-05,26058.0
39,Andorra,2021-07-05,36.0
40,Summer Olympics 2020,2021-07-05,5.0
41,Holy See,2021-07-05,0.0
42,El Salvador,2021-07-05,1469.0
43,Bahamas,2021-07-05,341.0
44,Colombia,2021-07-05,188667.0
45,Croatia,2021-07-05,580.0
46,Chile,2021-07-05,21471.0
47,Iraq,2021-07-05,47459.0
48,Sierra Leone,2021-07-05,368.0
49,Uzbekistan,2021-07-05,3380.0
50,Switzerland,2021-07-05,1037.0
51,Qatar,2021-07-05,857.0
52,Ukraine,2021-07-05,6535.0
53,Canada,2021-07-05,3572.0
54,Cote d'Ivoire,2021-07-05,377.0
55,Dominica,2021-07-05,1.0
56,Belarus,2021-07-05,6184.0
57,Bangladesh,2021-07-05,58111.0
58,Georgia,2021-07-05,6012.0
59,Namibia,2021-07-05,10438.0
60,Taiwan*,2021-07-05,367.0
61,Oman,2021-07-05,12434.0
62,South Africa,2021-07-05,134290.0
63,Tanzania,2021-07-05,0.0
64,Mauritius,2021-07-05,25.0
65,Afghanistan,2021-07-05,10186.0
66,Luxembourg,2021-07-05,787.0
67,San Marino,2021-07-05,1.0
68,Bhutan,2021-07-05,107.0
69,Kyrgyzstan,2021-07-05,10124.0
70,Guinea,2021-07-05,127.0
71,Iceland,2021-07-05,0.0
72,Equatorial Guinea,2021-07-05,36.0
73,Fiji,2021-07-05,2681.0
74,Antigua and Barbuda,2021-07-05,1.0
75,Sweden,2021-07-05,1984.0
76,Gabon,2021-07-05,122.0
77,China,2021-07-05,145.0
78,Malta,2021-07-05,52.0
79,Bolivia,2021-07-05,10794.0
80,Nigeria,2021-07-05,377.0
81,Norway,2021-07-05,1392.0
82,Mongolia,2021-07-05,15306.0
83,Venezuela,2021-07-05,9030.0
84,Slovakia,2021-07-05,154.0
85,Mali,2021-07-05,32.0
86,Laos,2021-07-05,190.0
87,Gambia,2021-07-05,47.0
88,Uruguay,2021-07-05,6371.0
89,Central African Republic,2021-07-05,0.0
90,Senegal,2021-07-05,1030.0
91,Comoros,2021-07-05,46.0
92,Philippines,2021-07-05,38158.0
93,Sao Tome and Principe,2021-07-05,12.0
94,Barbados,2021-07-05,9.0
95,Belize,2021-07-05,202.0
96,Burundi,2021-07-05,98.0
97,Jamaica,2021-07-05,335.0
98,Germany,2021-07-05,4032.0
99,Paraguay,2021-07-05,10120.0
100,Brazil,2021-07-05,344109.0
101,Guinea-Bissau,2021-07-05,35.0
102,Ecuador,2021-07-05,6906.0
103,Brunei,2021-07-05,3.0
104,Indonesia,2021-07-05,177831.0
105,Cuba,2021-07-05,22379.0
106,Czechia,2021-07-05,1093.0
107,Niger,2021-07-05,35.0
108,Zambia,2021-07-05,15852.0
109,Spain,2021-07-05,73833.0
110,Eswatini,2021-07-05,0.0
111,Saudi Arabia,2021-07-05,9493.0
112,Cameroon,2021-07-05,371.0
113,Bulgaria,2021-07-05,505.0
114,Egypt,2021-07-05,1487.0
115,Guyana,2021-07-05,498.0
116,Benin,2021-07-05,29.0
117,Papua New Guinea,2021-07-05,0.0
118,Japan,2021-07-05,11136.0
119,Pakistan,2021-07-05,8098.0
120,Grenada,2021-07-05,0.0
121,Congo (Kinshasa),2021-07-05,2178.0
122,Sudan,2021-07-05,89.0
123,Tunisia,2021-07-05,38230.0
124,Saint Lucia,2021-07-05,42.0
125,Lesotho,2021-07-05,329.0
126,Mauritania,2021-07-05,458.0
127,Lithuania,2021-07-05,217.0
128,Burkina Faso,2021-07-05,15.0
129,Seychelles,2021-07-05,725.0
130,Zimbabwe,2021-07-05,8730.0
131,Nepal,2021-07-05,11179.0
132,Austria,2021-07-05,493.0
133,Italy,2021-07-05,5341.0
134,Malaysia,2021-07-05,45773.0
135,Costa Rica,2021-07-05,10020.0
136,Samoa,2021-07-05,0.0
137,Netherlands,2021-07-05,6852.0
138,Congo (Brazzaville),2021-07-05,305.0
139,United Arab Emirates,2021-07-05,12073.0
140,South Sudan,2021-07-05,55.0
141,Sri Lanka,2021-07-05,10991.0
142,Poland,2021-07-05,619.0
143,Slovenia,2021-07-05,177.0
144,Palau,2021-07-05,0.0
145,Estonia,2021-07-05,224.0
146,Kosovo,2021-07-05,469.0
147,Kuwait,2021-07-05,12516.0
148,Uganda,2021-07-05,5027.0
149,Syria,2021-07-05,244.0
150,Romania,2021-07-05,312.0
151,Monaco,2021-07-05,14.0
152,Moldova,2021-07-05,421.0
153,Vietnam,2021-07-05,5176.0
154,Argentina,2021-07-05,129114.0
155,Rwanda,2021-07-05,6012.0
156,Suriname,2021-07-05,1105.0
157,Denmark,2021-07-05,2573.0
158,Trinidad and Tobago,2021-07-05,1212.0
159,Bosnia and Herzegovina,2021-07-05,56.0
160,Panama,2021-07-05,7396.0
161,Portugal,2021-07-05,15122.0
162,Lebanon,2021-07-05,1151.0
163,Botswana,2021-07-05,4297.0
164,Haiti,2021-07-05,740.0
165,Hungary,2021-07-05,220.0
166,West Bank and Gaza,2021-07-05,718.0
167,Tajikistan,2021-07-05,163.0
168,Micronesia,2021-07-05,0.0
169,Liechtenstein,2021-07-05,11.0
170,Timor-Leste,2021-07-05,457.0
171,Burma,2021-07-05,13989.0
172,Madagascar,2021-07-05,135.0
173,Somalia,2021-07-05,44.0
174,Guatemala,2021-07-05,10557.0
175,Cyprus,2021-07-05,3710.0
176,Latvia,2021-07-05,413.0
177,North Macedonia,2021-07-05,40.0
178,Kiribati,2021-07-05,0.0
179,Chad,2021-07-05,1.0
180,Mexico,2021-07-05,34420.0
181,Marshall Islands,2021-07-05,0.0
182,Libya,2021-07-05,3038.0
183,Togo,2021-07-05,236.0
184,Cambodia,2021-07-05,6655.0
185,Thailand,2021-07-05,39380.0
186,Serbia,2021-07-05,598.0
187,Nicaragua,2021-07-05,258.0
188,Azerbaijan,2021-07-05,605.0
189,Russia,2021-07-05,159360.0
190,US,2021-07-05,82593.0
191,Israel,2021-07-05,2269.0
192,Djibouti,2021-07-05,5.0
