,country,target_date,target
0,Saint Vincent and the Grenadines,2021-02-17,122.0
1,Angola,2021-02-17,190.0
2,Ghana,2021-02-17,5268.0
3,Eritrea,2021-02-17,209.0
4,Maldives,2021-02-17,1023.0
5,India,2021-02-17,78907.0
6,Kenya,2021-02-17,1111.0
7,Bahrain,2021-02-17,5453.0
8,Algeria,2021-02-17,1465.0
9,France,2021-02-17,128750.0
10,Mozambique,2021-02-17,5893.0
11,Honduras,2021-02-17,5116.0
12,"Korea, South",2021-02-17,3133.0
13,Dominican Republic,2021-02-17,6265.0
14,Montenegro,2021-02-17,3317.0
15,Belgium,2021-02-17,12931.0
16,Iran,2021-02-17,53095.0
17,Ethiopia,2021-02-17,5059.0
18,Albania,2021-02-17,7055.0
19,Yemen,2021-02-17,18.0
20,Ireland,2021-02-17,5812.0
21,Morocco,2021-02-17,2890.0
22,Singapore,2021-02-17,74.0
23,Kazakhstan,2021-02-17,6218.0
24,Vanuatu,2021-02-17,0.0
25,Finland,2021-02-17,2788.0
26,Liberia,2021-02-17,29.0
27,Greece,2021-02-17,7110.0
28,Cabo Verde,2021-02-17,305.0
29,United Kingdom,2021-02-17,86259.0
30,Solomon Islands,2021-02-17,0.0
31,Australia,2021-02-17,33.0
32,New Zealand,2021-02-17,20.0
33,Jordan,2021-02-17,14929.0
34,Malawi,2021-02-17,1584.0
35,Peru,2021-02-17,47951.0
36,Saint Kitts and Nevis,2021-02-17,1.0
37,Armenia,2021-02-17,1101.0
38,Turkey,2021-02-17,52522.0
39,Andorra,2021-02-17,231.0
40,Holy See,2021-02-17,0.0
41,El Salvador,2021-02-17,1370.0
42,Bahamas,2021-02-17,94.0
43,Colombia,2021-02-17,34354.0
44,Croatia,2021-02-17,2168.0
45,Chile,2021-02-17,23738.0
46,Iraq,2021-02-17,19018.0
47,Sierra Leone,2021-02-17,22.0
48,Uzbekistan,2021-02-17,260.0
49,Switzerland,2021-02-17,7417.0
50,Qatar,2021-02-17,3138.0
51,Ukraine,2021-02-17,29354.0
52,Canada,2021-02-17,20400.0
53,Cote d'Ivoire,2021-02-17,1257.0
54,Dominica,2021-02-17,13.0
55,Belarus,2021-02-17,10414.0
56,Bangladesh,2021-02-17,2724.0
57,Georgia,2021-02-17,3347.0
58,Namibia,2021-02-17,1198.0
59,Taiwan*,2021-02-17,3.0
60,Oman,2021-02-17,1829.0
61,South Africa,2021-02-17,14027.0
62,Tanzania,2021-02-17,0.0
63,Mauritius,2021-02-17,8.0
64,Afghanistan,2021-02-17,138.0
65,Luxembourg,2021-02-17,1082.0
66,San Marino,2021-02-17,181.0
67,Bhutan,2021-02-17,5.0
68,Kyrgyzstan,2021-02-17,436.0
69,Guinea,2021-02-17,297.0
70,Iceland,2021-02-17,18.0
71,Equatorial Guinea,2021-02-17,36.0
72,Fiji,2021-02-17,0.0
73,Antigua and Barbuda,2021-02-17,175.0
74,Sweden,2021-02-17,21858.0
75,Gabon,2021-02-17,936.0
76,China,2021-02-17,172.0
77,Malta,2021-02-17,1064.0
78,Bolivia,2021-02-17,5993.0
