,country,target_date,target
0,US,2021-09-22,915564.0
1,Antigua and Barbuda,2021-09-22,321.0
2,Guatemala,2021-09-22,18001.0
3,Summer Olympics 2020,2021-09-22,0.0
4,"Korea, South",2021-09-22,12769.0
5,Djibouti,2021-09-22,280.0
6,Dominica,2021-09-22,436.0
7,Venezuela,2021-09-22,8731.0
8,Latvia,2021-09-22,3432.0
9,Sierra Leone,2021-09-22,5.0
10,Israel,2021-09-22,45421.0
11,Georgia,2021-09-22,12861.0
12,Mozambique,2021-09-22,609.0
13,Singapore,2021-09-22,7418.0
14,Saint Vincent and the Grenadines,2021-09-22,405.0
15,Zambia,2021-09-22,515.0
16,Kyrgyzstan,2021-09-22,552.0
17,Brazil,2021-09-22,279545.46181237325
18,Samoa,2021-09-22,0.0
19,Timor-Leste,2021-09-22,420.0
20,South Sudan,2021-09-22,94.0
21,Honduras,2021-09-22,6557.0
22,Gambia,2021-09-22,33.0
23,Iraq,2021-09-22,21135.0
24,Saint Kitts and Nevis,2021-09-22,162.0
25,Cyprus,2021-09-22,1014.0
26,Italy,2021-09-22,27813.0
27,Kazakhstan,2021-09-22,19709.0
28,Bosnia and Herzegovina,2021-09-22,5403.0
29,Madagascar,2021-09-22,0.0
30,Monaco,2021-09-22,14.0
31,Kenya,2021-09-22,2532.0
32,Namibia,2021-09-22,605.0
33,Micronesia,2021-09-22,0.0
34,Paraguay,2021-09-22,329.0
35,Tunisia,2021-09-22,6224.0
36,Colombia,2021-09-22,10635.0
37,Sao Tome and Principe,2021-09-22,299.0
38,Malawi,2021-09-22,226.0
39,Sudan,2021-09-22,99.0
40,Bahamas,2021-09-22,493.0
41,Nepal,2021-09-22,7004.0
42,Bolivia,2021-09-22,1952.0
43,Cambodia,2021-09-22,4538.0
44,Slovakia,2021-09-22,5004.0
45,Ecuador,2021-09-22,1392.0
46,Saint Lucia,2021-09-22,645.0
47,Thailand,2021-09-22,91014.0
48,Vietnam,2021-09-22,73323.0
49,Guyana,2021-09-22,1654.0
50,Palau,2021-09-22,0.0
51,Croatia,2021-09-22,8206.0
52,Seychelles,2021-09-22,587.0
53,Togo,2021-09-22,809.0
54,Guinea-Bissau,2021-09-22,51.0
55,Australia,2021-09-22,11778.0
56,Suriname,2021-09-22,3561.0
57,Kuwait,2021-09-22,356.0
58,Tanzania,2021-09-22,0.0
59,El Salvador,2021-09-22,2323.0
60,Mongolia,2021-09-22,20637.0
61,Tajikistan,2021-09-22,0.0
62,Denmark,2021-09-22,2299.0
63,Jamaica,2021-09-22,3462.0
64,Kiribati,2021-09-22,0.0
65,Papua New Guinea,2021-09-22,640.0
66,Niger,2021-09-22,29.0
67,Czechia,2021-09-22,3091.0
68,Cabo Verde,2021-09-22,424.0
69,Grenada,2021-09-22,1616.0
70,Switzerland,2021-09-22,11536.0
71,Barbados,2021-09-22,727.0
72,Montenegro,2021-09-22,4139.0
73,Indonesia,2021-09-22,20514.0
74,Nicaragua,2021-09-22,705.0
75,Pakistan,2021-09-22,16774.0
76,Andorra,2021-09-22,45.0
77,Peru,2021-09-22,6115.0
78,Holy See,2021-09-22,0.0
79,Malta,2021-09-22,161.0
80,Canada,2021-09-22,30232.0
81,Ethiopia,2021-09-22,9696.0
82,Belize,2021-09-22,1042.0
83,Mauritius,2021-09-22,1081.0
84,Libya,2021-09-22,6246.0
85,Panama,2021-09-22,2061.0
86,Cameroon,2021-09-22,0.0
87,Haiti,2021-09-22,113.0
88,Sweden,2021-09-22,5109.0
89,Botswana,2021-09-22,8144.0
90,Cuba,2021-09-22,56854.0
91,Morocco,2021-09-22,12933.0
92,Moldova,2021-09-22,7467.0
93,Chile,2021-09-22,3317.0
94,Congo (Kinshasa),2021-09-22,141.0
95,Oman,2021-09-22,244.0
96,Lebanon,2021-09-22,4418.0
97,Poland,2021-09-22,4665.0
98,Burma,2021-09-22,12712.0
99,Syria,2021-09-22,1452.0
100,Albania,2021-09-22,5673.0
101,Ghana,2021-09-22,1956.0
102,Somalia,2021-09-22,415.0
103,Benin,2021-09-22,0.0
104,Solomon Islands,2021-09-22,0.0
105,Liechtenstein,2021-09-22,35.0
106,Burundi,2021-09-22,2167.0
107,Mexico,2021-09-22,54979.0
108,Austria,2021-09-22,12803.0
109,United Kingdom,2021-09-22,218919.0
110,Portugal,2021-09-22,5644.0
111,Eswatini,2021-09-22,400.0
112,Germany,2021-09-22,58015.0
113,San Marino,2021-09-22,21.0
114,Azerbaijan,2021-09-22,13083.0
115,Liberia,2021-09-22,188.0
116,United Arab Emirates,2021-09-22,2900.0
117,Cote d'Ivoire,2021-09-22,1067.0
118,Belgium,2021-09-22,14122.0
119,Qatar,2021-09-22,853.0
120,Kosovo,2021-09-22,1460.0
121,Uganda,2021-09-22,815.0
122,Slovenia,2021-09-22,7050.0
123,New Zealand,2021-09-22,136.0
124,Equatorial Guinea,2021-09-22,752.0
125,India,2021-09-22,216096.0
126,Luxembourg,2021-09-22,556.0
127,Rwanda,2021-09-22,1968.0
128,Fiji,2021-09-22,880.0
129,Bhutan,2021-09-22,3.0
130,Lithuania,2021-09-22,8130.0
131,Uzbekistan,2021-09-22,3964.0
132,Uruguay,2021-09-22,912.0
133,Marshall Islands,2021-09-22,0.0
134,Zimbabwe,2021-09-22,1721.0
135,Serbia,2021-09-22,48031.0
136,Netherlands,2021-09-22,13467.0
137,France,2021-09-22,53504.0
138,Ukraine,2021-09-22,39213.0
139,China,2021-09-22,419.0
140,Yemen,2021-09-22,262.0
141,Lesotho,2021-09-22,0.0
142,Egypt,2021-09-22,4506.0
143,Burkina Faso,2021-09-22,104.0
144,Eritrea,2021-09-22,17.0
145,Finland,2021-09-22,2767.0
146,North Macedonia,2021-09-22,3220.0
147,Senegal,2021-09-22,153.0
148,Spain,2021-09-22,18575.0
149,Gabon,2021-09-22,1435.0
150,Turkey,2021-09-22,193563.0
151,Argentina,2021-09-22,12907.0
152,Brunei,2021-09-22,1020.0
153,Bulgaria,2021-09-22,10427.0
154,Saudi Arabia,2021-09-22,906.0
155,Philippines,2021-09-22,134408.0
156,Trinidad and Tobago,2021-09-22,1458.0
157,Maldives,2021-09-22,855.0
158,Romania,2021-09-22,35300.0
159,Armenia,2021-09-22,4150.0
160,Dominican Republic,2021-09-22,1873.0
161,Malaysia,2021-09-22,111989.0
162,Mali,2021-09-22,101.0
163,Norway,2021-09-22,5159.0
164,Congo (Brazzaville),2021-09-22,313.0
165,Greece,2021-09-22,16160.0
166,Japan,2021-09-22,26133.0
167,Angola,2021-09-22,1980.0
168,Jordan,2021-09-22,6015.0
169,West Bank and Gaza,2021-09-22,13235.0
170,Estonia,2021-09-22,3411.0
171,Belarus,2021-09-22,13761.0
172,Taiwan*,2021-09-22,56.0
173,Costa Rica,2021-09-22,16470.0
174,Laos,2021-09-22,2047.0
175,Iran,2021-09-22,116842.0
176,Vanuatu,2021-09-22,0.0
177,Nigeria,2021-09-22,2725.0
178,Comoros,2021-09-22,10.0
179,Bangladesh,2021-09-22,10835.0
180,Hungary,2021-09-22,2799.0
181,Ireland,2021-09-22,11830.0
182,Guinea,2021-09-22,218.0
183,Afghanistan,2021-09-22,474.0
184,Russia,2021-09-22,136181.0
185,Iceland,2021-09-22,220.0
186,Algeria,2021-09-22,1352.0
187,Sri Lanka,2021-09-22,12249.0
188,Mauritania,2021-09-22,519.0
189,Bahrain,2021-09-22,547.0
190,South Africa,2021-09-22,20097.0
191,Central African Republic,2021-09-22,31.0
192,Chad,2021-09-22,9.0
