,country,target_date,target
0,Saint Vincent and the Grenadines,2021-05-23,36.0
1,Angola,2021-05-23,1804.0
2,Ghana,2021-05-23,377.0
3,Eritrea,2021-05-23,88.0
4,Maldives,2021-05-23,11401.0
5,India,2021-05-23,1786984.0
6,Kenya,2021-05-23,2967.0
7,Bahrain,2021-05-23,17070.0
8,Algeria,2021-05-23,1549.0
9,France,2021-05-23,41306.0
10,Mozambique,2021-05-23,148.0
11,Honduras,2021-05-23,5953.0
12,"Korea, South",2021-05-23,4177.0
13,Dominican Republic,2021-05-23,6541.0
14,Montenegro,2021-05-23,396.0
15,Belgium,2021-05-23,16958.0
16,Iran,2021-05-23,81352.0
17,Ethiopia,2021-05-23,2930.0
18,Albania,2021-05-23,194.0
19,Yemen,2021-05-23,115.0
20,Ireland,2021-05-23,0.0
21,Morocco,2021-05-23,2079.0
22,Singapore,2021-05-23,239.0
23,Kazakhstan,2021-05-23,15395.0
24,Vanuatu,2021-05-23,0.0
25,Finland,2021-05-23,1421.0
26,Liberia,2021-05-23,28.0
27,Greece,2021-05-23,12714.0
28,Cabo Verde,2021-05-23,1166.0
29,United Kingdom,2021-05-23,16676.11545771826
30,Solomon Islands,2021-05-23,0.0
31,Australia,2021-05-23,41.0
32,New Zealand,2021-05-23,17.0
33,Jordan,2021-05-23,2278.0
34,Malawi,2021-05-23,70.0
35,Peru,2021-05-23,36237.0
36,Saint Kitts and Nevis,2021-05-23,5.0
37,Armenia,2021-05-23,1088.0
38,Turkey,2021-05-23,69113.0
39,Andorra,2021-05-23,59.0
40,Holy See,2021-05-23,0.0
41,El Salvador,2021-05-23,741.0
42,Bahamas,2021-05-23,372.0
43,Colombia,2021-05-23,114030.0
44,Croatia,2021-05-23,3596.0
45,Chile,2021-05-23,43370.0
46,Iraq,2021-05-23,28567.0
47,Sierra Leone,2021-05-23,14.0
48,Uzbekistan,2021-05-23,1781.0
49,Switzerland,2021-05-23,7843.0
50,Qatar,2021-05-23,2260.0
51,Ukraine,2021-05-23,29522.0
52,Canada,2021-05-23,30693.0
53,Cote d'Ivoire,2021-05-23,286.0
54,Dominica,2021-05-23,6.0
55,Belarus,2021-05-23,9684.0
56,Bangladesh,2021-05-23,8921.0
57,Georgia,2021-05-23,7198.0
58,Namibia,2021-05-23,1728.0
