,country,target_date,target
0,Georgia,2021-12-08,27650.0
1,Zambia,2021-12-08,224.0
2,Tonga,2021-12-08,0.0
3,Barbados,2021-12-08,917.0
4,Belgium,2021-12-08,125370.0
5,Serbia,2021-12-08,11725.0
6,Liechtenstein,2021-12-08,371.0
7,Papua New Guinea,2021-12-08,280.0
8,Laos,2021-12-08,8463.0
9,Saudi Arabia,2021-12-08,266.0
10,Sudan,2021-12-08,0.0
11,Samoa,2021-12-08,0.0
12,Mexico,2021-12-08,5264.0
13,Grenada,2021-12-08,7.0
14,Dominican Republic,2021-12-08,1778.0
15,Jamaica,2021-12-08,336.0
16,Norway,2021-12-08,28980.0
17,Guinea,2021-12-08,0.0
18,Portugal,2021-12-08,23919.0
19,Switzerland,2021-12-08,69706.0
20,Bolivia,2021-12-08,7805.0
21,Slovakia,2021-12-08,69139.0
22,Bhutan,2021-12-08,0.0
23,Guinea-Bissau,2021-12-08,0.0
24,China,2021-12-08,581.0
25,Zimbabwe,2021-12-08,7434.0
26,Timor-Leste,2021-12-08,0.0
27,Comoros,2021-12-08,42.0
28,US,2021-12-08,986125.0
29,Panama,2021-12-08,1876.0
30,Niger,2021-12-08,77.0
31,Kyrgyzstan,2021-12-08,350.0
32,Afghanistan,2021-12-08,175.0
33,Uruguay,2021-12-08,1869.0
34,Somalia,2021-12-08,0.0
35,Albania,2021-12-08,2499.0
36,Equatorial Guinea,2021-12-08,0.0
37,United Arab Emirates,2021-12-08,378.0
38,Bosnia and Herzegovina,2021-12-08,4487.0
39,Cuba,2021-12-08,728.0
40,Moldova,2021-12-08,3836.0
41,Malta,2021-12-08,602.0
42,Slovenia,2021-12-08,13202.0
43,Lebanon,2021-12-08,11578.0
44,Sweden,2021-12-08,15470.0
45,Greece,2021-12-08,41293.0
46,Congo (Brazzaville),2021-12-08,0.0
47,Burkina Faso,2021-12-08,0.0
48,Kosovo,2021-12-08,56.0
49,Mongolia,2021-12-08,2072.0
50,Montenegro,2021-12-08,1449.0
51,Mali,2021-12-08,798.0
52,Venezuela,2021-12-08,3311.0
53,Burma,2021-12-08,2618.0
54,Solomon Islands,2021-12-08,0.0
55,Haiti,2021-12-08,329.0
56,Senegal,2021-12-08,49.0
57,Singapore,2021-12-08,5005.0
58,Poland,2021-12-08,179025.0
59,Kiribati,2021-12-08,0.0
60,Paraguay,2021-12-08,364.0
61,Djibouti,2021-12-08,7.0
62,Eswatini,2021-12-08,1687.0
63,Benin,2021-12-08,0.0
64,Sierra Leone,2021-12-08,0.0
65,Jordan,2021-12-08,36260.0
66,Kazakhstan,2021-12-08,5530.0
67,Luxembourg,2021-12-08,3066.0
68,Estonia,2021-12-08,3269.0
69,Croatia,2021-12-08,31255.0
70,Vanuatu,2021-12-08,0.0
71,Namibia,2021-12-08,910.0
72,Morocco,2021-12-08,945.0
73,Taiwan*,2021-12-08,77.0
74,Sao Tome and Principe,2021-12-08,0.0
75,El Salvador,2021-12-08,0.0
76,Gabon,2021-12-08,238.0
77,India,2021-12-08,59073.0
78,France,2021-12-08,349097.0
79,United Kingdom,2021-12-08,357021.0
80,Iceland,2021-12-08,917.0
81,Rwanda,2021-12-08,105.0
82,Austria,2021-12-08,39641.0
83,Trinidad and Tobago,2021-12-08,5418.0
84,Indonesia,2021-12-08,1722.0
85,Palau,2021-12-08,0.0
86,Ghana,2021-12-08,0.0
87,Australia,2021-12-08,10654.0
88,Guyana,2021-12-08,350.0
89,Syria,2021-12-08,630.0
90,Nicaragua,2021-12-08,0.0
91,West Bank and Gaza,2021-12-08,2359.0
92,Belarus,2021-12-08,12299.0
93,North Macedonia,2021-12-08,2394.0
94,Libya,2021-12-08,3563.0
95,San Marino,2021-12-08,210.0
96,South Africa,2021-12-08,92029.0
97,Thailand,2021-12-08,34797.0
98,Qatar,2021-12-08,1106.0
99,Ecuador,2021-12-08,0.0
100,Malawi,2021-12-08,112.0
101,New Zealand,2021-12-08,679.0
102,Chile,2021-12-08,13489.0
103,Mozambique,2021-12-08,735.0
104,Saint Kitts and Nevis,2021-12-08,7.0
105,Armenia,2021-12-08,2793.0
106,Burundi,2021-12-08,0.0
107,Vietnam,2021-12-08,100198.0
108,Andorra,2021-12-08,1288.0
109,Liberia,2021-12-08,0.0
110,Kenya,2021-12-08,525.0
111,Malaysia,2021-12-08,34755.0
112,Micronesia,2021-12-08,0.0
113,Tunisia,2021-12-08,1190.0
114,Central African Republic,2021-12-08,0.0
115,South Sudan,2021-12-08,21.0
116,Pakistan,2021-12-08,2450.0
117,Ireland,2021-12-08,36092.0
118,Czechia,2021-12-08,124201.0
119,Turkey,2021-12-08,146118.0
120,Azerbaijan,2021-12-08,9842.0
121,Egypt,2021-12-08,6314.0
122,Mauritania,2021-12-08,336.0
123,Bahrain,2021-12-08,217.0
124,Holy See,2021-12-08,0.0
125,Botswana,2021-12-08,0.0
126,Brunei,2021-12-08,154.0
127,Angola,2021-12-08,147.0
128,Cyprus,2021-12-08,4032.0
129,"Korea, South",2021-12-08,35889.0
130,Italy,2021-12-08,116389.0
131,Nepal,2021-12-08,1666.0
132,Seychelles,2021-12-08,175.0
133,Fiji,2021-12-08,0.0
134,Congo (Kinshasa),2021-12-08,0.0
135,Spain,2021-12-08,0.0
136,Yemen,2021-12-08,28.0
137,Bulgaria,2021-12-08,14126.0
138,Tanzania,2021-12-08,0.0
139,Oman,2021-12-08,63.0
140,Nigeria,2021-12-08,749.0
141,Dominica,2021-12-08,0.0
142,Eritrea,2021-12-08,140.0
143,Cameroon,2021-12-08,0.0
144,Mauritius,2021-12-08,735.0
145,Tajikistan,2021-12-08,0.0
146,Lithuania,2021-12-08,13720.0
147,Germany,2021-12-08,304500.0
148,Denmark,2021-12-08,33796.0
149,Russia,2021-12-08,224091.0
150,Summer Olympics 2020,2021-12-08,0.0
