,country,target_date,target
0,US,2021-11-08,512645.0
1,Antigua and Barbuda,2021-11-08,29.0
2,Guatemala,2021-11-08,4092.0
3,Summer Olympics 2020,2021-11-08,0.0
4,"Korea, South",2021-11-08,15433.0
5,Djibouti,2021-11-08,11.0
6,Dominica,2021-11-08,247.0
7,Venezuela,2021-11-08,6354.0
8,Latvia,2021-11-08,12336.0
9,Sierra Leone,2021-11-08,0.0
10,Israel,2021-11-08,6548.0
11,Georgia,2021-11-08,33658.0
12,Mozambique,2021-11-08,69.0
13,Singapore,2021-11-08,19959.0
14,Saint Vincent and the Grenadines,2021-11-08,128.0
15,Zambia,2021-11-08,169.0
16,Kyrgyzstan,2021-11-08,555.0
17,Brazil,2021-11-08,71384.0
18,Samoa,2021-11-08,0.0
19,Timor-Leste,2021-11-08,9.0
20,South Sudan,2021-11-08,104.0
21,Honduras,2021-11-08,1214.0
22,Gambia,2021-11-08,6.0
23,Iraq,2021-11-08,7610.0
24,Saint Kitts and Nevis,2021-11-08,42.0
25,Cyprus,2021-11-08,1503.0
26,Italy,2021-11-08,37811.0
27,Kazakhstan,2021-11-08,9459.0
28,Bosnia and Herzegovina,2021-11-08,5565.0
29,Madagascar,2021-11-08,6.0
30,Monaco,2021-11-08,25.0
31,Kenya,2021-11-08,514.0
32,Namibia,2021-11-08,76.0
33,Micronesia,2021-11-08,0.0
34,Paraguay,2021-11-08,327.0
35,Tunisia,2021-11-08,576.0
36,Colombia,2021-11-08,12982.0
37,Sao Tome and Principe,2021-11-08,15.0
38,Malawi,2021-11-08,18.0
39,Sudan,2021-11-08,0.0
40,Bahamas,2021-11-08,122.0
41,Nepal,2021-11-08,1918.0
42,Bolivia,2021-11-08,4456.0
43,Cambodia,2021-11-08,547.0
44,Slovakia,2021-11-08,36021.0
45,Ecuador,2021-11-08,3527.0
46,Saint Lucia,2021-11-08,175.0
47,Thailand,2021-11-08,55402.0
48,Vietnam,2021-11-08,49952.0
49,Guyana,2021-11-08,600.0
50,Palau,2021-11-08,0.0
51,Croatia,2021-11-08,31095.0
52,Seychelles,2021-11-08,176.0
53,Togo,2021-11-08,43.0
54,Guinea-Bissau,2021-11-08,16.0
55,Australia,2021-11-08,9705.0
56,Suriname,2021-11-08,583.0
57,Kuwait,2021-11-08,161.0
58,Tanzania,2021-11-08,42.0
59,El Salvador,2021-11-08,2836.0
60,Mongolia,2021-11-08,6074.0
61,Tajikistan,2021-11-08,0.0
62,Denmark,2021-11-08,16142.0
63,Jamaica,2021-11-08,623.0
64,Kiribati,2021-11-08,0.0
65,Papua New Guinea,2021-11-08,1978.0
66,Niger,2021-11-08,145.0
67,Czechia,2021-11-08,53504.0
68,Cabo Verde,2021-11-08,45.0
69,Grenada,2021-11-08,13.0
70,Switzerland,2021-11-08,16995.0
71,Barbados,2021-11-08,2242.0
72,Montenegro,2021-11-08,4305.0
73,Indonesia,2021-11-08,3648.0
74,Nicaragua,2021-11-08,277.0
75,Pakistan,2021-11-08,3543.0
76,Andorra,2021-11-08,189.0
77,Peru,2021-11-08,5701.0
78,Tonga,2021-11-08,0.0
79,Holy See,2021-11-08,0.0
80,Malta,2021-11-08,258.0
81,Canada,2021-11-08,16606.0
82,Ethiopia,2021-11-08,1997.0
83,Belize,2021-11-08,1013.0
84,Mauritius,2021-11-08,719.0
85,Libya,2021-11-08,3745.0
86,Panama,2021-11-08,858.0
87,Cameroon,2021-11-08,1849.0
88,Haiti,2021-11-08,273.0
89,Sweden,2021-11-08,5582.0
90,Botswana,2021-11-08,6168.0
91,Cuba,2021-11-08,3818.0
92,Morocco,2021-11-08,1168.0
93,Moldova,2021-11-08,7991.0
94,Chile,2021-11-08,14656.0
95,Congo (Kinshasa),2021-11-08,73.0
96,Oman,2021-11-08,76.0
97,Lebanon,2021-11-08,4644.0
98,Poland,2021-11-08,81383.0
99,Burma,2021-11-08,6865.0
100,Syria,2021-11-08,1430.0
101,Albania,2021-11-08,3858.0
102,Ghana,2021-11-08,314.0
103,Somalia,2021-11-08,695.0
104,Benin,2021-11-08,55.0
105,Solomon Islands,2021-11-08,0.0
106,Liechtenstein,2021-11-08,76.0
107,Burundi,2021-11-08,84.0
108,Mexico,2021-11-08,19575.0
109,Austria,2021-11-08,56561.0
110,United Kingdom,2021-11-08,238845.0
111,Portugal,2021-11-08,6983.0
112,Eswatini,2021-11-08,30.0
113,Germany,2021-11-08,196904.0
114,San Marino,2021-11-08,51.0
115,Azerbaijan,2021-11-08,16021.0
116,Liberia,2021-11-08,0.0
117,United Arab Emirates,2021-11-08,517.0
118,Cote d'Ivoire,2021-11-08,115.0
119,Belgium,2021-11-08,78180.0
120,Qatar,2021-11-08,873.0
121,Kosovo,2021-11-08,113.0
122,Uganda,2021-11-08,389.0
123,Slovenia,2021-11-08,20154.0
124,New Zealand,2021-11-08,1052.0
125,Equatorial Guinea,2021-11-08,91.0
126,India,2021-11-08,70750.0
127,Luxembourg,2021-11-08,1611.0
128,Rwanda,2021-11-08,251.0
129,Fiji,2021-11-08,118.0
130,Bhutan,2021-11-08,2.0
131,Lithuania,2021-11-08,17961.0
132,Uzbekistan,2021-11-08,1925.0
133,Uruguay,2021-11-08,1357.0
134,Marshall Islands,2021-11-08,0.0
135,Zimbabwe,2021-11-08,198.0
136,Serbia,2021-11-08,38728.0
137,Netherlands,2021-11-08,73305.0
138,France,2021-11-08,51357.0
139,Ukraine,2021-11-08,160053.0
140,China,2021-11-08,592.0
141,Yemen,2021-11-08,84.0
142,Lesotho,2021-11-08,50.0
143,Egypt,2021-11-08,6446.0
144,Burkina Faso,2021-11-08,310.0
145,Eritrea,2021-11-08,120.0
146,Finland,2021-11-08,5501.0
147,North Macedonia,2021-11-08,3528.0
148,Senegal,2021-11-08,19.0
149,Spain,2021-11-08,20908.0
150,Gabon,2021-11-08,785.0
151,Turkey,2021-11-08,199837.0
152,Argentina,2021-11-08,8124.0
153,Brunei,2021-11-08,536.0
154,Bulgaria,2021-11-08,29549.0
155,Saudi Arabia,2021-11-08,307.0
156,Philippines,2021-11-08,14919.0
157,Trinidad and Tobago,2021-11-08,2239.0
158,Maldives,2021-11-08,1051.0
159,Romania,2021-11-08,56113.0
160,Armenia,2021-11-08,11846.0
161,Dominican Republic,2021-11-08,6614.0
162,Malaysia,2021-11-08,34584.0
163,Mali,2021-11-08,308.0
164,Norway,2021-11-08,9772.0
165,Congo (Brazzaville),2021-11-08,483.0
166,Greece,2021-11-08,44644.0
167,Japan,2021-11-08,1355.0
168,Angola,2021-11-08,266.0
169,Jordan,2021-11-08,13705.0
170,West Bank and Gaza,2021-11-08,1907.0
171,Estonia,2021-11-08,10501.0
172,Belarus,2021-11-08,13756.0
173,Taiwan*,2021-11-08,28.0
174,Costa Rica,2021-11-08,2403.0
175,Laos,2021-11-08,6886.0
176,Iran,2021-11-08,61660.0
177,Vanuatu,2021-11-08,0.0
178,Nigeria,2021-11-08,714.0
179,Comoros,2021-11-08,55.0
180,Bangladesh,2021-11-08,1475.0
181,Hungary,2021-11-08,35368.0
182,Ireland,2021-11-08,24098.0
183,Guinea,2021-11-08,42.0
184,Afghanistan,2021-11-08,113.0
185,Russia,2021-11-08,272513.0
186,Iceland,2021-11-08,832.0
187,Algeria,2021-11-08,688.0
188,Sri Lanka,2021-11-08,4296.0
189,Mauritania,2021-11-08,387.0
190,Bahrain,2021-11-08,224.0
191,South Africa,2021-11-08,1850.0
192,Central African Republic,2021-11-08,0.0
193,Chad,2021-11-08,2.0
