,country,target_date,target
0,Saint Vincent and the Grenadines,2021-06-12,79.0
1,Angola,2021-06-12,1006.0
2,Ghana,2021-06-12,305.0
3,Eritrea,2021-06-12,421.0
4,Maldives,2021-06-12,2539.0
5,India,2021-06-12,601163.0
6,Kenya,2021-06-12,2851.0
7,Bahrain,2021-06-12,8270.0
8,Algeria,2021-06-12,2389.0
9,France,2021-06-12,30168.0
10,Mozambique,2021-06-12,379.0
11,Honduras,2021-06-12,5500.0
12,"Korea, South",2021-06-12,3722.0
13,Dominican Republic,2021-06-12,8166.0
14,Montenegro,2021-06-12,137.0
15,Belgium,2021-06-12,5891.0
16,Iran,2021-06-12,59771.0
17,Ethiopia,2021-06-12,1223.0
18,Albania,2021-06-12,75.0
19,Yemen,2021-06-12,77.0
20,Ireland,2021-06-12,2304.0
21,Morocco,2021-06-12,2425.0
22,Singapore,2021-06-12,77.24935688994447
23,Kazakhstan,2021-06-12,7546.0
24,Vanuatu,2021-06-12,0.0
25,Finland,2021-06-12,616.0
26,Liberia,2021-06-12,234.0
27,Greece,2021-06-12,5847.0
28,Cabo Verde,2021-06-12,568.0
29,United Kingdom,2021-06-12,46868.0
30,Solomon Islands,2021-06-12,0.0
31,Australia,2021-06-12,75.0
32,New Zealand,2021-06-12,26.0
33,Jordan,2021-06-12,528.0
34,Malawi,2021-06-12,101.0
35,Peru,2021-06-12,17665.0
36,Saint Kitts and Nevis,2021-06-12,72.0
37,Armenia,2021-06-12,500.0
38,Turkey,2021-06-12,42841.0
39,Andorra,2021-06-12,55.0
40,Holy See,2021-06-12,0.0
41,El Salvador,2021-06-12,1210.0
42,Bahamas,2021-06-12,162.0
43,Colombia,2021-06-12,177688.0
44,Croatia,2021-06-12,1096.0
45,Chile,2021-06-12,48726.0
46,Iraq,2021-06-12,29013.0
47,Sierra Leone,2021-06-12,161.0
48,Uzbekistan,2021-06-12,1770.0
49,Switzerland,2021-06-12,2759.0
50,Qatar,2021-06-12,1158.0
51,Ukraine,2021-06-12,10094.0
52,Canada,2021-06-12,9771.0
53,Cote d'Ivoire,2021-06-12,186.0
54,Dominica,2021-06-12,1.0
55,Belarus,2021-06-12,5831.0
56,Bangladesh,2021-06-12,15172.0
57,Georgia,2021-06-12,4849.0
